#{"t_start": 1643572411.4370072, "env_id": "happinize-v1"}
r,l,t
161.998,18,203.304926
350.493205,43,203.828383
305.447966,36,204.884885
389.617593,46,205.690758
402.094501,46,208.409237
360.45961,47,211.98802
380.190444,48,215.654925
422.312405,48,218.862696
327.629768,37,220.843536
250.565618,28,223.300592
389.771711,48,225.412461
344.425808,43,226.88662
498.25194,56,230.23092
378.404769,45,234.594713
362.656996,46,238.132308
428.402391,50,241.107976
394.310165,46,243.57299
420.013002,56,246.080731
362.446571,41,250.473738
385.109701,45,253.189867
393.280716,46,255.94643
417.773399,46,259.515866
409.89505,45,261.500459
450.323577,56,264.729393
214.324197,24,268.545957
453.135669,52,269.672407
408.621655,56,273.034742
371.829282,43,277.327853
410.108296,47,280.416701
451.067099,54,282.900235
439.292582,49,286.027908
443.476692,50,289.798717
409.859941,47,293.454553
431.92,57,296.147067
320.35523,35,299.559641
340.296342,47,301.623898
331.395928,39,304.198562
332.299695,37,307.174194
156.17384,18,310.012473
340.638435,44,310.713577
278.863187,32,313.869301
500.191395,58,315.627706
375.339348,48,317.1322
268.406016,30,318.709457
385.610628,52,319.917951
432.236165,49,323.852551
289.85056,35,326.288244
418.845507,48,327.350432
491.838677,54,330.982698
463.267169,51,332.070404
369.904599,44,335.006149
324.376365,38,336.372074
260.200112,30,337.038907
186.075259,21,337.665871
351.248273,46,338.123804
436.280248,48,340.793465
400.917773,45,344.49392
336.455343,40,347.881828
313.432177,35,350.937425
262.436391,33,353.613708
349.174097,45,355.614909
375.8446,51,359.074991
340.876465,39,360.337282
196.046953,22,363.120537
380.012653,48,364.854671
438.742073,55,366.777037
333.277023,37,369.054625
410.655585,55,371.227488
289.741577,36,372.349743
364.480791,40,375.167083
425.431292,49,378.149839
214.186499,24,381.571235
411.688895,48,382.251683
391.930947,46,385.365536
352.392193,42,387.392678
502.557299,58,390.656174
442.005388,50,394.278383
417.977551,57,395.326782
368.449399,44,396.586469
382.802859,50,398.427855
451.8824,52,402.240887
222.349413,26,403.424637
345.018097,43,403.928982
170.883808,20,406.622101
318.513595,40,408.146741
404.104325,49,411.232004
376.692522,43,413.884799
315.402266,37,416.640443
251.77946,29,417.330512
374.834773,42,418.548954
380.010041,43,419.727976
373.225899,49,423.010305
365.317254,43,426.782393
500.387342,56,430.04521
416.54823,50,432.344941
424.138224,50,434.556843
251.573763,29,438.398519
365.397063,41,440.654102
389.682766,50,442.404234
328.328468,40,446.294816
375.47419,44,449.430216
322.949709,38,451.501269
197.19275,22,454.198777
496.008428,56,455.903539
414.987918,51,460.195849
364.520887,46,464.139581
506.988872,58,467.644639
379.463905,49,471.156191
180.408242,21,474.88593
399.540115,48,475.809507
403.959503,46,476.907844
344.794738,40,480.097476
459.495865,51,483.17936
493.427295,57,487.113517
425.689061,49,491.125911
294.522241,32,493.897218
372.45353,44,495.03445
391.790433,46,497.528621
398.566978,48,500.572931
338.43453,40,503.35713
448.13562,55,505.811333
360.724433,41,509.02012
290.592078,33,510.444024
367.924814,44,512.20783
288.75068,33,514.42863
233.530337,27,515.951908
395.656498,44,516.502102
345.531932,47,517.937885
291.923801,34,519.789715
416.479117,48,520.70064
394.290088,48,521.814774
442.158833,50,523.170755
399.681919,46,524.465965
269.867866,30,525.429229
427.674321,52,527.450218
433.537734,49,529.943154
461.521266,53,532.348108
399.964867,46,534.821514
41.605907,4,536.301274
206.883703,23,536.402221
289.418586,35,537.613116
391.411742,44,538.73131
432.505179,50,539.36187
346.672196,46,541.934696
530.444641,60,544.078247
437.026206,51,546.130209
373.557813,44,548.516637
375.140697,44,550.987413
351.385493,44,553.223593
339.160363,39,554.135696
357.037992,42,554.894537
325.154595,37,556.842625
481.317585,56,558.701633
254.506251,30,561.414192
380.928449,44,562.909464
331.953586,38,565.133408
344.720134,44,566.887009
353.003007,43,568.994954
413.912163,46,570.974379
299.162437,34,573.170064
485.288741,56,574.904171
342.884139,38,576.96098
375.324566,50,578.929529
339.341655,42,580.399372
280.234883,34,581.085811
385.042656,47,582.793861
334.821022,39,585.433269
387.302891,49,587.056904
385.809633,44,588.055921
331.828643,38,589.2373
309.791006,36,590.7869
477.408586,56,592.579041
422.920769,49,593.750429
285.371051,33,595.251535
244.643196,27,595.840001
291.122676,33,596.620319
331.852735,40,597.342741
373.26739,44,599.390756
326.381908,36,601.224369
417.206712,48,602.563612
144.119618,17,603.871577
439.681268,49,604.412651
517.823246,58,605.871107
192.570954,22,607.568235
340.111532,41,608.163499
364.099196,42,609.349237
302.16597,35,610.482808
398.430935,44,611.451866
460.253987,53,612.746281
482.459537,56,613.902634
420.622665,51,615.489127
378.325757,42,616.966139
295.724721,33,618.075945
381.370531,46,618.985251
269.504759,31,620.301438
406.803006,48,621.048208
441.269275,51,622.659281
376.372,44,623.773183
354.683724,41,624.977769
366.128198,45,625.735207
491.361438,56,627.542965
276.991498,32,629.123408
437.059021,50,630.096817
284.49618,33,631.550125
314.111746,38,632.531669
449.101218,50,633.41686
414.879515,48,634.378256
318.200056,36,635.214429
445.949915,50,635.755641
310.092661,35,637.235355
519.910611,58,638.245771
247.816018,28,639.910233
358.575018,41,640.751457
193.080806,22,641.72086
396.367546,46,642.189756
325.522913,38,643.168585
400.001506,44,644.148926
309.278502,35,645.348669
425.861415,49,646.313405
181.950707,20,647.630027
354.70874,41,648.169578
369.203501,42,649.317884
473.802914,54,650.52053
364.615843,42,652.112416
346.414252,40,653.822752
318.182684,38,654.943958
407.730839,47,656.038525
359.463146,41,657.354648
370.951302,42,658.554492
114.94369,13,659.705377
220.884449,25,660.102226
405.541301,47,660.894907
406.551602,46,662.284219
368.803961,40,663.703086
283.370979,32,664.819829
257.154782,30,665.751957
436.954992,53,666.577324
280.370486,31,668.076736
376.080452,43,669.029993
471.54462,54,670.211362
428.514444,50,671.069012
435.908941,52,672.544461
258.996517,29,674.056228
372.289378,44,675.468986
435.779325,53,677.076161
400.74258,47,678.260781
413.363357,47,679.582421
415.947289,51,680.847547
422.646228,52,682.266629
245.112694,27,683.715734
445.323756,56,684.511747
401.877953,47,685.411764
411.324232,52,687.407633
332.91197,37,688.857671
313.558592,36,689.964766
433.062608,55,690.723431
453.327276,56,691.919731
329.005526,37,693.689884
478.156155,56,694.827136
347.788973,39,696.37323
397.557767,47,697.577744
202.223526,22,698.847331
293.486281,33,699.530807
415.76391,50,700.569185
454.476502,50,701.178104
330.513678,37,701.940011
331.772143,37,703.010309
412.916086,46,704.012607
382.90473,45,705.302665
289.162006,35,706.561289
296.514547,34,707.550951
494.388827,55,708.531399
365.602844,43,709.765231
260.145285,31,710.610899
245.64078,28,711.306831
411.961,47,711.903616
365.699781,45,713.115386
358.069954,41,714.288845
355.698102,42,715.496286
266.823683,29,716.673588
487.182481,57,717.244577
246.521522,27,717.820846
440.498593,53,718.557423
365.521154,41,719.921239
328.191191,40,720.694528
446.350368,57,721.843471
324.271269,36,723.448545
373.248004,47,724.47837
427.596675,49,725.740094
315.712926,37,727.072056
454.094061,51,728.161236
473.643875,54,729.608291
319.422226,37,731.204944
459.317433,55,732.32914
423.094824,47,733.311323
527.447183,57,733.903131
422.439026,48,911.364106
294.864017,34,912.248719
496.657389,55,913.563653
438.623629,50,915.986349
191.161494,22,918.136664
433.112157,50,919.306448
435.311213,56,921.454376
381.132592,43,922.457717
333.099129,38,923.194839
382.015407,43,926.140436
441.35298,54,927.817625
381.293404,43,930.904391
462.033079,52,931.684642
243.298142,29,933.790801
463.826165,53,934.879659
475.437326,55,937.488809
297.470255,35,938.943385
453.885006,51,939.779686
412.195766,49,940.555688
286.344904,32,941.245491
289.293652,33,942.462773
393.368768,46,944.030155
354.348545,41,946.401149
427.164404,48,948.318165
305.178387,35,949.237509
375.10522,44,950.6614
364.628918,41,952.669677
169.219608,19,953.210614
174.262395,20,953.712553
347.098721,40,954.740284
115.587904,13,956.56836
363.596017,41,957.190682
448.122616,50,959.110966
351.033501,40,961.349078
420.493655,50,963.5036
430.167359,54,966.436428
400.746941,46,968.923684
321.542645,39,972.317651
458.286706,51,974.87472
239.528724,28,978.767322
377.648144,44,980.923478
364.834478,42,984.299235
403.602745,45,986.505897
510.459719,57,988.575476
462.890875,57,992.493792
247.516224,28,996.510826
379.792333,44,997.055803
275.831239,31,997.872747
332.696276,39,998.543182
344.552459,40,1001.325614
258.500773,29,1004.38315
340.526999,38,1006.610323
316.737216,36,1008.775966
398.810024,44,1011.402529
371.997205,42,1014.025835
463.116716,55,1016.882045
428.314253,49,1018.449594
457.012314,52,1021.477967
405.131703,51,1024.683376
376.730279,42,1028.562803
444.271314,54,1031.746964
463.686118,56,1035.901744
453.035749,57,1040.227114
325.054632,40,1043.723618
408.89365,47,1046.314498
390.620977,48,1049.940032
433.72401,49,1051.426293
217.119841,23,1053.017113
373.488405,42,1054.824625
288.825357,33,1056.292343
407.344361,48,1058.716674
337.97332,40,1062.392775
276.403997,32,1063.197239
377.243315,43,1064.977465
427.703832,48,1065.970112
313.674033,37,1068.895353
352.761697,40,1071.246258
10.151564,1,1074.257239
405.410691,46,1074.379302
454.265627,51,1077.485257
391.629688,47,1081.402142
292.280486,34,1085.018044
422.019778,51,1087.618195
454.042799,55,1091.433659
380.598297,44,1093.75691
304.801255,35,1095.260102
416.629307,49,1097.948688
357.707068,41,1101.32977
376.283056,46,1103.147076
478.999733,54,1106.375983
299.247155,34,1110.493826
451.257396,50,1113.115066
447.340135,50,1116.93224
461.704653,54,1118.225902
501.408717,57,1119.628808
376.461419,45,1121.447906
389.385095,44,1124.913435
292.903524,34,1127.064498
505.556637,58,1128.592203
339.652892,42,1133.032711
348.93501,41,1135.560779
413.046844,47,1137.60548
335.840011,39,1141.14008
216.522698,25,1142.318973
369.23413,41,1144.234524
346.369803,40,1145.958566
506.229631,58,1148.999809
370.318239,42,1153.377413
432.302062,49,1156.457573
432.817442,48,1158.007435
454.883236,51,1159.076518
518.827874,58,1161.114401
481.145035,53,1163.805285
305.57826,36,1167.502359
332.463407,38,1170.225492
420.736746,47,1172.029304
508.571452,57,1174.709697
323.917563,38,1177.383432
375.126446,44,1178.24091
437.992064,53,1179.558424
389.958087,47,1182.458331
416.508897,52,1184.645731
369.609389,43,1186.603392
330.234836,40,1188.39963
459.072228,52,1190.565323
385.659884,44,1192.72013
470.812022,52,1194.308365
336.353709,38,1195.287284
362.951412,41,1197.104573
379.467321,44,1199.057022
443.307075,50,1201.215293
403.090102,45,1203.63545
271.68096,31,1205.783041
415.658926,51,1206.577969
384.469654,44,1208.141258
333.683258,39,1208.973845
463.834755,53,1210.788285
417.220255,52,1213.394656
485.916219,58,1214.852474
199.176352,23,1215.96312
212.00773,26,1216.240212
439.202014,54,1216.618962
352.101309,40,1217.573924
391.066602,45,1218.198664
321.960842,37,1219.468684
460.882122,52,1220.137699
452.532192,57,1220.974781
353.35181,39,1223.025934
542.534577,61,1224.450974
448.347244,49,1227.440022
429.290332,48,1229.969003
434.832505,49,1232.093785
282.123865,32,1233.313606
468.028997,53,1233.932438
370.531955,43,1234.961137
355.933432,39,1237.357486
441.098332,51,1238.958279
424.957157,49,1241.564104
279.206361,33,1244.019279
257.22149,28,1245.066713
265.920656,30,1245.485817
506.573074,56,1246.867347
408.224626,47,1249.743686
342.635461,38,1251.625393
406.071851,47,1252.976557
181.918414,20,1255.201437
478.266314,58,1256.42512
413.844993,47,1259.441667
495.652175,56,1260.623611
383.915096,45,1262.13835
349.632214,40,1263.02397
229.652527,25,1264.249044
401.827473,46,1264.895895
339.58679,39,1265.838302
319.430584,35,1267.554584
335.842123,38,1269.242451
447.547616,50,1270.715613
469.280923,56,1271.808801
401.6768,50,1273.66441
423.546027,48,1275.217407
410.629444,46,1276.072515
289.734011,32,1278.324014
371.551319,45,1279.941198
402.412123,45,1280.902717
440.697281,51,1282.025537
396.833569,45,1284.543895
350.672659,40,1285.837474
246.632332,28,1287.252173
410.294735,46,1288.180175
405.926551,45,1289.413134
369.129703,41,1290.870043
362.540545,39,1292.039404
463.379067,52,1293.290281
432.23881,54,1294.660756
375.902053,42,1296.609113
441.635846,56,1297.438672
497.294824,57,1299.13491
289.852604,34,1300.572095
463.203503,55,1301.228089
288.349279,33,1302.0113
375.392792,42,1302.95959
454.841661,54,1303.441373
145.453895,17,1305.021902
401.517528,45,1305.339517
445.131422,52,1306.241926
401.668406,45,1307.839602
478.382621,54,1308.73078
388.987495,44,1310.714274
360.1463,43,1312.241575
218.855476,23,1313.28302
410.211525,48,1314.143151
420.39771,48,1315.729973
468.719321,53,1316.972617
338.298603,39,1317.583899
291.923535,33,1318.517791
424.97684,49,1319.267059
434.634551,48,1320.486251
411.562569,49,1321.1366
316.353006,36,1321.657007
341.712451,40,1322.371985
324.417173,36,1323.457336
401.993562,45,1324.046873
374.011427,44,1324.791927
351.335189,40,1326.259872
454.558177,53,1327.093092
399.067434,47,1328.674087
406.743713,47,1329.861162
312.579004,35,1331.049492
415.878441,48,1331.565509
460.375059,52,1332.787295
427.797766,53,1333.665657
356.127821,42,1335.184672
544.215112,61,1336.057892
380.78472,45,1337.694774
385.621901,45,1338.338291
138.616009,15,1338.79995
395.991739,50,1339.021329
308.630353,35,1339.788196
303.993618,34,1340.664003
383.560502,44,1341.068877
259.957618,29,1341.567366
165.67876,21,1342.355694
397.362738,45,1343.130049
388.65139,44,1343.70473
398.793491,49,1344.16559
400.539167,50,1344.714309
319.807766,37,1345.366442
196.06606,23,1346.049902
307.923647,36,1346.618817
495.055731,55,1347.975067
397.032434,46,1349.590882
400.356601,46,1350.761929
370.758492,45,1351.6627
82.51758,11,1352.823672
379.463292,43,1353.135491
349.062553,40,1354.246279
380.950106,46,1354.821396
479.486338,58,1356.112089
422.601647,48,1357.690161
375.532548,44,1358.449808
351.087213,41,1359.619686
396.814243,51,1360.650507
394.33965,44,1361.981214
388.331813,44,1363.386859
387.423862,43,1364.440916
380.088594,44,1365.553074
475.993909,53,1366.79119
351.707854,39,1368.173883
425.58345,48,1369.2086
397.96972,47,1370.480824
386.106718,45,1371.727008
438.64559,51,1373.192154
365.65478,41,1374.41791
454.158455,52,1375.802278
453.333623,54,1377.595166
90.917043,11,1379.39376
384.537555,44,1379.767798
326.752361,36,1381.099544
501.255429,57,1381.59215
363.544376,43,1382.359782
258.625971,30,1382.945729
402.71745,46,1383.744591
401.707577,47,1385.131618
401.12605,45,1386.374808
361.47626,41,1387.450342
363.232845,46,1388.605395
460.684889,53,1389.83163
414.239201,46,1391.219266
356.84792,40,1392.538815
114.378865,14,1393.63947
409.854626,45,1393.988995
340.774146,40,1395.113471
474.299042,53,1395.615049
260.035193,30,1397.021208
385.370535,47,1397.503218
526.691073,59,1399.151112
433.60795,49,1401.230477
376.295108,44,1402.04096
128.903669,15,1403.025606
420.383299,49,1403.619286
329.750094,38,1405.087381
358.931791,40,1406.127324
361.643293,40,1407.204286
334.927352,39,1408.551478
388.967968,44,1408.934192
401.446646,45,1410.092626
361.487898,42,1411.390216
320.55137,39,1412.619919
237.609211,27,1413.757195
218.001227,27,1414.445106
378.572647,43,1414.752552
446.161968,60,1415.232434
363.478157,43,1416.143978
321.233421,37,1417.04239
411.789946,48,1418.356621
448.629468,51,1419.943695
239.932516,27,1421.711561
459.777368,52,1422.540888
394.766319,45,1423.839494
412.120208,50,1425.075565
373.299802,42,1426.365794
157.276109,18,1427.519075
313.0476,36,1427.883856
352.555995,41,1428.615722
200.656437,23,1429.609134
428.340317,49,1430.246428
469.193814,58,1431.582634
388.400055,45,1433.185183
310.745875,35,1434.437963
455.454514,55,1435.52639
475.830916,53,1436.567414
411.07057,46,1438.164052
274.099906,31,1439.574054
403.665316,46,1440.451714
414.686635,48,1441.552537
464.145295,53,1443.038164
260.816072,31,1444.636666
463.947508,57,1445.46739
138.02284,16,1446.951333
497.598115,56,1447.386852
452.79315,51,1448.869965
446.592182,52,1450.468039
420.706196,48,1451.913199
380.383277,43,1453.4009
212.564063,24,1454.13685
430.281727,49,1454.408619
449.855763,51,1455.030507
286.951525,32,1456.621404
420.412947,48,1457.843735
309.333737,35,1459.026176
438.292166,50,1459.592197
254.399582,32,1460.224068
421.154134,47,1460.789858
444.509574,51,1462.013847
370.900395,42,1462.546075
448.300909,51,1462.963813
383.767103,48,1464.761927
472.266366,54,1466.346823
329.042953,37,1467.586275
348.730895,42,1468.601166
491.168668,55,1469.728613
478.329977,60,1470.953503
417.711539,47,1472.604748
436.748935,49,1473.591219
160.486519,19,1474.094043
380.428088,45,1474.647909
454.324501,51,1475.539719
433.425736,49,1477.247785
370.599732,42,1478.875773
403.049937,46,1479.416455
395.104536,46,1479.887503
448.238226,52,1481.072517
434.287264,50,1482.547064
346.601462,41,1483.926002
233.653537,25,1485.05575
361.016744,43,1485.745269
419.727545,48,1486.960379
400.321442,46,1488.269072
398.190397,45,1489.592371
518.210974,58,1490.756831
461.277059,52,1492.376878
294.696753,33,1493.911852
120.148959,13,1494.511584
466.803523,54,1494.666432
396.073308,46,1495.558645
299.623147,34,1496.815951
537.905761,59,1497.665331
491.642066,58,1498.272369
388.292697,50,1499.777637
205.262648,24,1501.187362
432.113603,50,1501.909529
433.512207,49,1502.64246
391.181036,45,1504.118038
111.19778,13,1505.176286
455.77187,53,1505.49786
154.047591,17,1507.071554
168.889252,19,1507.544068
395.134515,53,1508.140166
423.610455,48,1509.498188
224.707929,25,1510.939198
361.305354,40,1511.408273
427.546416,50,1512.875923
492.487465,55,1514.056876
383.037469,47,1515.304898
337.17339,41,1516.537379
411.263625,47,1517.230693
413.195366,50,1518.44918
377.333311,45,1519.36778
372.716567,43,1520.122873
477.482176,55,1520.917022
331.986424,38,1522.672862
452.101815,50,1523.67977
344.793443,39,1525.039386
345.207302,39,1525.737339
463.074955,58,1526.500559
413.329822,48,1528.090258
379.827803,43,1529.242225
442.043106,50,1529.836972
429.8276,53,1530.902408
463.437246,51,1531.47525
324.538112,38,1532.910687
338.794753,39,1533.294474
479.815,54,1534.455559
162.50261,19,1535.982124
414.308264,47,1536.618497
386.283428,44,1538.104124
400.24027,48,1539.216223
266.431786,30,1540.018837
397.889067,52,1540.581875
236.735315,28,1541.800744
376.18022,43,1542.536978
402.311247,54,1543.953146
270.447687,31,1544.472075
441.857903,49,1545.641487
422.955769,48,1546.949013
387.381993,45,1548.072634
208.736293,24,1549.637912
518.43605,59,1550.342525
295.311287,33,1552.019587
395.653601,45,1552.828272
398.581288,47,1553.900518
452.8133,50,1554.621051
337.495323,38,1555.925492
419.982076,47,1557.131359
188.174286,21,1558.421436
435.642055,54,1558.898426
123.434957,14,1560.657833
354.214498,40,1561.052726
286.730217,32,1562.20298
209.072252,23,1563.127575
352.820226,41,1563.699055
476.707091,55,1564.125487
360.848339,42,1565.152454
388.143159,42,1565.612245
435.125671,49,1566.580419
406.632951,47,1567.397533
319.434798,37,1568.943321
286.783822,34,1569.860134
454.724035,50,1570.829909
342.464289,40,1572.149974
426.470757,49,1573.310164
355.328891,40,1574.664017
487.58833,53,1575.574207
431.395332,50,1757.160869
456.727871,52,1759.629535
214.148921,25,1761.405358
367.883519,42,1761.905384
384.454241,45,1762.783898
273.875779,31,1763.899801
327.508906,35,1765.528967
316.255106,36,1766.701067
308.955294,36,1767.481627
414.401655,51,1769.899889
166.559346,19,1772.768301
376.534674,43,1774.03548
406.984166,48,1777.324927
377.650911,44,1780.963928
379.570844,44,1782.52111
512.408891,59,1783.588073
436.767007,49,1788.021897
421.254853,47,1791.624105
403.315907,46,1795.148911
339.396244,41,1796.809989
319.518043,37,1799.944667
296.623881,34,1801.483769
249.454389,28,1802.452299
413.96985,51,1803.215041
397.796411,46,1805.041487
425.533386,49,1805.915485
354.938373,40,1809.023539
385.079901,43,1812.085711
435.083423,49,1815.132616
442.983269,50,1816.298577
417.264573,47,1820.137625
444.812956,56,1823.685492
357.133816,41,1827.915528
225.366075,26,1830.961706
294.700689,37,1832.938478
503.80474,57,1835.794529
362.62346,41,1839.617228
350.279928,40,1842.766233
410.262564,47,1845.805069
407.569576,45,1847.228641
428.654829,47,1848.03213
435.990159,50,1850.438242
370.014677,42,1852.600323
491.801003,56,1853.841988
374.408606,45,1858.064871
203.961748,23,1859.536113
329.342004,38,1860.162043
416.494913,48,1860.994423
420.47335,47,1861.960001
436.85729,48,1864.439305
371.711108,42,1866.850572
433.814737,50,1869.075583
328.574507,37,1870.205752
371.93632,42,1870.942654
406.950987,46,1873.925025
501.90383,57,1877.184943
231.147738,26,1881.485478
462.759729,51,1883.467583
404.875861,45,1885.210592
406.670261,46,1888.078389
210.294831,23,1891.540631
400.329018,46,1893.301476
426.650919,49,1896.101192
260.908689,30,1899.85408
353.585419,40,1902.133521
387.390533,45,1905.198033
231.196368,27,1908.607928
324.475203,37,1910.688974
312.949199,38,1913.496597
360.22616,40,1915.724735
442.401197,50,1917.283917
451.410503,52,1918.332185
331.18295,39,1919.185859
289.608271,33,1919.94489
451.01874,51,1921.42217
381.171271,44,1924.439158
420.02565,48,1927.020149
411.024455,47,1929.820223
371.868807,41,1931.123686
386.726604,44,1931.928241
417.95304,48,1933.53019
366.475531,42,1935.385317
402.784301,49,1936.028702
373.901906,46,1938.477624
258.335654,29,1939.432376
450.214132,55,1940.344562
478.251746,54,1941.836246
422.11377,50,1944.557873
278.624405,33,1945.771846
510.346288,59,1946.263472
301.991083,34,1947.649646
389.88474,44,1949.449606
334.247449,38,1951.532342
424.823857,47,1953.507871
364.779097,45,1955.570551
205.536164,25,1957.890634
274.53955,29,1959.071538
359.754389,40,1960.470997
463.928535,54,1961.991744
356.553815,43,1964.234819
282.202808,31,1966.335448
319.272906,35,1967.869641
367.859904,42,1969.675361
395.586636,45,1970.883627
330.793867,38,1972.946833
446.911893,51,1974.759418
394.991168,51,1976.580741
478.615348,54,1977.531736
436.626876,48,1978.412996
405.874607,48,1979.551632
449.314461,51,1981.900175
325.673776,37,1984.306272
336.916592,38,1985.158036
450.588815,55,1986.812533
395.10702,45,1987.776346
499.991766,56,1989.557273
297.275274,33,1990.372055
401.510791,46,1990.976894
333.856056,38,1992.483949
227.85583,26,1994.361177
401.982242,45,1995.706078
459.191369,59,1996.73738
441.416031,52,1999.457944
401.405876,47,2001.865602
466.824128,53,2004.154991
234.168507,27,2006.684031
361.247536,42,2007.876414
308.1324,34,2009.165764
353.838995,41,2009.912076
324.792807,38,2010.56493
347.57999,38,2011.07187
435.27573,50,2011.721819
334.554167,38,2013.589204
399.796445,50,2015.559082
395.706325,46,2017.631726
243.3397,28,2018.501478
286.538787,34,2018.934476
511.327386,57,2019.598993
399.304612,46,2021.474429
437.477555,51,2022.592365
383.720967,46,2023.354372
418.901738,48,2024.43367
251.127499,28,2025.677134
422.415984,48,2026.334429
459.010429,52,2027.966213
277.026784,32,2029.177181
199.230861,23,2029.82269
456.732247,54,2030.224406
305.222182,34,2031.364735
408.098836,48,2031.97933
191.863459,22,2034.642717
469.315675,53,2035.717244
388.426339,44,2038.290278
448.76512,51,2040.727558
464.182986,53,2043.868992
257.770102,30,2046.508985
438.828039,49,2047.749477
475.621575,53,2049.944375
326.717757,37,2051.09619
440.808337,51,2051.924978
256.174147,29,2053.922725
383.481709,43,2055.286064
418.763525,48,2056.75379
400.331255,46,2058.32911
372.410957,43,2060.0667
270.667234,31,2061.51666
392.60457,45,2063.119097
436.414124,50,2065.236533
439.176077,51,2066.71821
354.094799,40,2069.031524
198.16517,23,2070.157725
478.854249,56,2070.673226
311.89667,36,2073.194608
268.437933,30,2074.718306
464.528083,55,2076.354836
279.642338,32,2077.480204
377.47595,48,2078.411098
414.147372,52,2080.685459
482.611898,56,2082.808341
304.47116,34,2084.050244
