#{"t_start": 1643878017.684711, "env_id": "happinize-v1"}
r,l,t
299.910834,38,148.783606
243.886188,31,148.960084
234.08002,28,149.130164
313.260558,42,149.309797
343.837892,45,149.495237
356.406755,51,149.83891
433.298213,60,150.180607
378.55851,50,150.459003
374.699038,53,150.799806
385.764593,52,151.139804
354.368473,49,151.323146
362.521934,47,151.686229
311.357544,40,151.864508
381.006687,52,152.211651
345.237478,47,152.533203
271.286285,38,152.720632
252.974868,32,152.90308
394.466281,55,153.247858
314.099844,40,153.43314
342.719798,44,153.776076
354.449603,46,153.964129
336.72867,44,154.15162
424.05157,57,154.635419
303.924593,38,154.81606
180.475291,20,154.985478
422.893462,59,155.330577
376.509359,52,155.513301
297.600214,38,155.847201
382.380358,52,156.031003
393.031656,55,156.368766
35.444449,4,156.370848
403.618438,57,156.831855
375.006129,51,157.019428
332.961834,43,157.348371
285.820302,36,157.527251
360.900486,48,157.709664
349.16184,47,158.04645
407.904496,54,158.396385
311.005349,42,158.578386
395.032589,55,159.059596
231.453282,29,159.230337
368.476299,50,159.411922
378.899803,52,159.744807
341.567765,45,159.925766
323.109307,43,160.116508
143.453973,16,160.281616
277.314295,36,160.455814
340.612326,46,160.787177
383.806702,51,161.089782
394.693575,52,161.438203
373.027868,51,161.622966
252.946749,32,161.795058
302.508346,39,162.134304
327.840593,43,162.314512
316.676895,43,162.503034
416.669377,57,162.847378
278.72021,37,163.142526
359.691005,42,163.327918
9.087438,1,163.489378
405.083373,55,163.678276
391.145961,53,164.018603
345.239359,48,164.204563
320.255383,42,164.552334
298.663602,36,164.735231
206.465891,26,164.913066
384.515113,52,165.174717
254.187314,30,165.391637
325.881465,42,165.741087
257.317733,32,165.925111
257.937965,34,166.117738
373.323123,50,166.306893
353.050259,46,166.654665
248.852441,32,166.834123
388.483147,53,167.021132
321.088698,42,167.486649
343.384892,43,167.667413
412.307465,58,168.012183
360.804863,49,168.196799
353.311595,48,168.542046
393.163699,51,168.72853
379.356488,51,169.063365
358.10086,49,169.244472
196.116211,24,169.534502
348.645094,46,169.870326
416.119078,56,170.055243
380.266361,51,170.40051
289.466266,39,170.575358
364.657883,48,170.936222
306.483614,41,171.117127
365.577699,52,171.510305
279.325272,37,171.752222
414.320271,53,171.933569
381.417475,55,172.278542
297.204338,37,172.457558
412.556648,56,172.801061
314.522201,42,172.977947
382.714198,51,173.317296
132.960621,15,173.324138
304.703449,41,173.878418
384.437515,52,174.061532
235.993276,30,174.233097
384.20255,52,174.581484
394.455606,54,174.918112
295.670655,38,175.093775
218.86492,28,175.267077
388.454806,51,175.459232
368.172931,49,175.851477
333.92177,45,176.102543
418.650363,58,176.445945
364.014499,49,176.777692
375.647762,48,176.956712
380.667031,51,177.301512
318.666508,42,177.488353
274.057982,36,177.667646
357.801777,50,178.135112
343.951833,46,178.318442
381.758491,53,178.660841
344.660876,43,178.841646
337.493733,46,179.018857
325.673765,43,179.355996
390.340688,53,179.541048
349.612349,46,179.980568
231.752471,28,180.275864
375.509677,50,180.458737
268.812642,33,180.633511
363.627482,47,180.972725
346.476379,48,181.161234
327.304488,42,181.498418
393.051941,54,181.694885
322.535833,43,182.038147
325.078632,43,182.34329
420.872727,58,182.718923
381.78272,51,182.907274
248.008706,31,183.089855
308.882638,40,183.439419
308.13567,42,183.625717
367.082277,48,183.811098
316.692434,43,184.182882
367.340207,51,184.495726
173.648688,21,184.670399
358.661731,48,185.005479
316.04961,43,185.184966
401.817564,56,185.530242
294.516326,39,185.708832
309.072848,40,185.894145
415.168588,56,186.255644
209.765221,26,186.433082
347.900809,47,186.732672
108.752823,12,186.905401
333.34481,45,187.099715
219.466406,28,187.277563
273.262301,34,187.460773
261.730932,35,187.636893
362.882384,49,187.980196
327.127261,44,188.161075
243.498517,28,188.341535
330.376369,41,188.526005
348.064202,47,188.979364
379.166589,51,189.165235
171.655598,21,189.334073
342.483165,46,189.513971
238.82843,29,189.691464
187.095112,22,189.861407
230.568004,29,190.03701
324.975705,43,190.215416
357.547842,47,190.556992
388.966342,55,190.858369
391.425527,53,191.211242
228.044779,26,191.39032
369.055992,50,191.576834
368.023056,50,191.917403
188.704148,23,192.087476
333.41035,45,192.265847
359.837553,49,192.447202
333.759742,43,192.910969
340.310978,47,193.091395
357.967606,49,193.43919
184.526532,22,193.608884
236.894425,27,193.621453
306.064846,41,193.959091
262.046875,34,194.140641
322.611453,41,194.327969
405.711093,57,194.679648
430.04693,58,195.149744
429.856466,59,195.347679
347.934115,46,195.693247
312.556298,42,195.876461
325.427946,44,196.230563
291.463892,38,196.416901
365.877003,52,196.608093
400.246973,56,196.955731
327.90593,44,197.246701
340.568619,45,197.609994
395.669208,53,197.980047
337.279437,46,198.171108
313.070187,41,198.358483
388.597809,53,198.708976
161.655202,20,198.883161
372.08881,50,199.069099
321.797243,42,199.365251
328.321493,45,199.720233
288.650876,40,199.903918
343.729366,46,200.252999
352.309859,47,200.438159
245.863436,31,200.616416
225.819328,27,200.795468
307.893768,37,200.975976
339.590318,45,201.161961
411.747385,54,201.625464
363.759603,49,201.984652
366.744244,50,202.180099
326.343051,41,202.370205
414.680017,57,202.733853
324.607902,42,203.086447
206.81298,27,203.099212
268.058542,35,203.279801
271.375231,37,203.721855
331.022171,45,203.910208
321.050229,44,204.096376
276.857436,35,204.28087
291.182439,36,204.623016
379.378801,52,204.816654
451.592558,58,205.171912
324.879217,42,205.357152
267.462891,35,205.543715
376.913437,52,206.014807
254.660629,33,206.201348
223.097773,28,206.375601
384.866309,52,206.729867
340.545724,43,206.923184
335.38463,46,207.114547
290.448654,38,207.456749
413.516713,56,207.647654
397.492845,55,208.121287
317.688904,40,208.309067
371.278408,51,208.656205
363.523774,49,208.840017
282.384436,40,209.179808
311.744051,40,209.362874
320.20713,41,209.546666
353.49912,48,209.996817
369.780399,51,210.179219
393.48978,51,210.525976
332.253686,43,210.710442
366.255889,50,211.056063
404.221547,54,211.240177
306.592158,41,211.60171
326.63419,40,211.790676
334.780325,43,211.992895
343.71105,47,212.442427
302.024414,41,212.632809
386.035737,52,213.003408
386.629579,53,213.201184
271.565378,37,213.569925
294.282423,39,213.762816
312.494946,39,213.95743
269.059208,36,214.277705
322.648398,41,214.465827
355.654065,46,214.82073
333.178742,44,215.005478
332.637292,47,215.35179
252.654103,31,215.530553
238.494702,30,215.705239
208.609131,25,215.716747
335.155483,47,216.061839
344.269716,44,216.262348
323.955885,42,216.707063
216.734131,25,216.7187
384.857306,55,217.066723
264.883915,36,217.249787
340.778136,47,217.605335
366.875615,50,217.78829
259.944549,32,217.962563
368.089758,50,218.30381
401.793672,52,218.624917
430.407183,57,218.97588
384.756175,52,219.320999
401.164756,56,219.667404
126.775552,15,219.67475
185.379534,23,219.850276
337.110533,45,220.029969
394.845832,53,220.393764
402.386953,55,220.699735
290.080685,38,221.037873
291.753962,36,221.216522
380.260995,52,221.401562
369.128904,51,221.743496
258.147765,36,221.917739
286.507332,36,222.095132
319.85494,44,222.430142
277.105959,34,222.609529
372.68903,50,222.895185
302.416052,40,223.229457
347.688303,47,223.417479
170.463712,20,223.586686
396.089648,53,223.771401
320.175013,45,224.108463
139.535581,17,224.115973
246.559516,29,224.292739
288.094563,37,224.470397
376.207892,50,224.928406
372.0592,51,225.114319
413.487696,58,225.467341
294.629669,41,225.803849
382.698831,52,225.991493
271.659364,36,226.182179
277.617997,35,226.360491
346.698932,47,226.707973
294.519805,39,227.004188
69.651106,8,227.007844
377.322722,51,227.345402
141.04571,18,227.353447
299.178945,39,227.700176
234.310807,29,227.881092
60.481706,7,227.884526
293.317528,38,228.064231
379.705394,52,228.423833
246.62482,31,228.601502
394.077168,52,228.792049
352.975317,48,229.2544
365.856519,49,229.439392
347.317053,45,229.782754
291.922747,37,229.963828
327.740417,44,230.151316
336.854162,46,230.502128
257.838453,33,230.677629
332.300339,45,230.861804
304.026994,38,231.049457
370.77548,52,231.592868
382.614833,50,231.780968
249.054523,30,231.959608
350.154615,48,232.305953
317.814814,42,232.489057
424.22183,57,232.828331
377.9417,50,233.166095
385.906476,52,233.478758
306.69172,41,233.658984
378.726893,52,234.001051
322.412198,40,234.176188
296.234747,38,234.354539
340.156328,45,234.690968
299.029011,38,234.872835
402.175797,54,235.213968
342.644593,45,235.399455
409.100363,57,235.873214
367.832192,49,236.059332
352.046309,48,236.404906
180.1246,23,236.579073
401.923007,54,236.767968
400.239914,55,237.113684
369.247875,50,237.454268
253.265091,31,237.736043
331.888347,46,237.921286
359.820236,48,238.275537
250.157036,32,238.45962
265.919049,36,238.636492
317.924266,42,238.814195
281.504505,37,238.986647
274.926062,35,239.164344
379.263963,53,239.511183
370.974356,52,240.049479
301.93482,38,240.231204
394.769331,54,240.419197
303.068134,41,240.754557
251.337612,31,240.935343
411.098938,57,241.123482
435.016543,48,241.459789
272.676217,34,241.645453
348.364665,47,241.829419
338.032806,43,242.291553
412.415039,51,242.490391
350.563829,47,242.851093
312.559876,41,243.039516
289.556459,38,243.219867
396.024239,54,243.58716
342.602836,45,243.76709
272.633906,37,244.231609
407.127754,57,244.419429
344.283575,47,244.753984
309.40774,41,244.93128
357.346503,50,245.274744
298.183417,39,245.463453
356.106091,49,245.652084
378.389447,53,246.004503
347.839431,47,246.51952
346.885649,48,246.710688
231.731537,30,246.887266
384.029422,54,247.228046
352.267317,48,247.416351
378.597536,50,247.754895
353.634388,48,247.934434
320.912466,44,248.279015
405.505015,56,248.585309
325.630261,42,248.937409
359.116274,48,249.126689
401.547035,57,249.473781
380.792691,51,249.823359
258.308115,33,250.002598
427.7096,59,250.195434
336.048917,45,250.659801
409.937954,57,251.024843
347.892129,47,251.222018
333.027388,44,251.413583
348.537086,48,251.771217
217.875821,27,251.944133
404.228116,56,252.294741
335.503085,46,252.477706
314.617367,40,252.786014
339.636121,47,253.19671
311.906217,42,253.596166
380.629057,53,253.947696
252.131366,34,254.130887
319.252617,44,254.319135
363.178077,48,254.702209
385.187779,52,254.99942
399.816805,55,255.393224
304.024716,40,255.780329
335.295391,45,256.125593
192.731733,24,256.136791
316.830866,43,256.523638
375.112022,50,256.70709
288.14604,32,257.006704
355.618838,47,257.363751
230.86636,29,257.546219
299.940653,39,257.734822
128.090164,15,257.741566
327.992408,44,258.080542
291.648622,36,258.258623
360.861674,51,258.445859
308.582261,41,258.785623
90.281963,11,258.790621
183.400955,22,258.965647
220.194761,29,259.261878
329.256491,43,259.450153
424.670611,58,259.79628
406.269826,53,259.98058
352.563021,46,260.344314
394.732581,53,260.68789
300.598827,39,260.86284
311.668986,40,261.047091
386.078391,53,261.529713
236.544179,30,261.712037
315.815076,41,261.897062
425.392709,58,262.250088
275.762687,36,262.437203
299.579346,40,262.624337
386.335754,55,262.990327
269.138776,36,263.170909
330.251928,43,263.476193
322.21967,43,263.81889
345.745019,47,264.001938
362.117665,49,264.349127
339.695499,48,264.532428
339.918184,47,264.880679
263.134733,35,265.060391
328.091141,40,265.242439
205.436229,25,265.537867
321.798001,41,265.721179
326.305257,44,265.905646
441.307551,56,266.259024
355.75053,49,266.607996
271.449314,37,266.790093
342.304615,46,266.97204
98.896467,11,267.145592
347.003681,46,267.329875
260.291791,32,267.633888
333.164585,45,267.82408
44.106911,5,267.994503
301.958195,40,268.176942
410.421826,55,268.544168
280.417195,35,268.725796
393.992348,58,268.915884
411.842754,57,269.254221
399.56238,54,269.663781
267.034216,31,269.902252
291.844482,40,270.082855
372.453479,48,270.430956
324.906206,43,270.610197
353.030521,48,270.946936
368.148501,50,271.129631
346.678952,47,271.467285
389.830666,49,271.662724
388.440618,55,272.197836
262.681245,35,272.387193
357.642257,47,272.583575
317.048935,39,272.945223
359.843383,48,273.135538
378.321451,50,273.487
399.242876,54,273.676347
356.63831,48,274.154709
373.295316,51,274.35531
256.998099,33,274.536758
351.507555,47,274.887244
366.131011,50,275.073107
278.624223,38,275.41989
412.950305,55,275.609392
357.112811,48,275.953915
242.361049,30,276.260609
235.260234,29,276.441945
404.659274,53,276.630687
397.433664,55,276.980957
287.242479,38,277.164949
337.530248,45,277.520994
322.128018,42,277.707242
373.95397,50,278.065351
342.403925,45,278.381677
355.056957,47,278.572013
331.019706,44,278.921031
191.858355,23,279.096865
353.800217,47,279.281802
306.886735,38,279.470232
363.016134,48,279.811468
354.198005,49,279.99922
281.479291,37,280.18268
242.864714,29,280.451626
341.993487,42,280.799167
388.398323,53,280.986176
108.553849,13,281.152997
327.593394,45,281.333905
348.970491,47,281.69525
383.960863,50,281.884363
332.881384,41,282.066037
361.271129,48,282.414673
326.698132,44,282.706153
150.310675,17,282.87623
276.500112,36,283.048486
142.522971,17,283.056367
371.548083,49,283.395702
166.403335,20,283.568929
345.229078,45,283.748178
352.940917,49,284.081977
363.206081,49,284.267085
170.459607,20,284.436201
340.659614,44,284.620776
357.659684,48,285.062596
309.553844,43,285.242156
343.331852,47,285.421798
357.072485,49,285.758063
351.568776,48,285.942419
383.142079,53,286.297368
360.853801,48,286.643293
321.445482,43,286.947954
374.507221,49,287.134699
362.782655,50,287.472617
416.440172,58,287.819657
320.746569,41,287.999413
370.590138,52,288.343399
379.535077,49,288.524384
378.52718,52,288.863735
348.037521,45,289.157592
325.527669,43,289.49544
418.715414,57,289.682708
397.518408,54,290.029312
385.420342,54,290.384927
339.580946,45,290.570174
345.730047,48,290.90982
358.678753,48,291.199359
327.327962,41,291.381554
326.151743,45,291.719448
392.386813,57,292.068804
295.28511,38,292.246234
364.513175,50,292.440033
405.156265,56,292.777458
341.101208,44,293.112562
365.232347,48,293.422994
338.242363,46,293.600429
270.087976,35,293.930447
364.523095,49,294.114732
186.758149,23,294.285149
276.168347,36,294.465908
343.893663,47,294.644063
403.687421,58,294.981055
355.983911,50,295.314977
371.302686,49,295.605874
219.551937,29,295.776735
224.348224,28,295.948938
155.128882,18,296.120415
359.349297,48,296.302417
351.067511,49,449.997782
