#{"t_start": 1642414265.0098712, "env_id": "happinize-v1"}
r,l,t
440.337676,46,52.687509
466.750777,51,52.860887
409.528196,42,53.052487
442.082761,51,53.216982
451.721162,47,53.409131
466.842205,54,53.596466
261.262418,27,53.800023
445.229991,46,53.906559
450.45008,46,54.080423
518.371648,52,54.25426
465.422301,51,54.458957
489.938934,52,54.654268
391.032931,42,54.855963
458.790966,49,55.022003
447.541755,48,55.210195
439.134421,45,55.393251
397.381174,44,55.56646
469.84444,48,55.737234
483.458212,51,55.921664
368.140328,38,56.120645
437.356925,47,56.272233
551.937112,60,56.456711
345.375143,35,56.672756
420.785044,43,56.810739
403.837134,44,56.97692
476.906515,49,57.150247
424.393701,43,57.334733
438.991016,46,57.500766
308.566426,32,57.671165
338.700937,35,57.794167
340.291706,34,57.927776
303.653634,30,58.057173
354.582926,37,58.178523
293.93767,29,58.318466
393.159077,39,58.429153
507.496194,53,58.585587
454.434481,48,58.781638
399.338324,41,58.961404
346.415845,36,59.120559
231.71132,23,59.258631
431.432586,45,59.353124
551.887487,59,59.537378
309.568578,32,59.749155
351.760237,38,59.875803
499.802707,54,60.027714
410.466482,44,60.235748
564.315481,60,60.412361
496.642623,52,60.636818
499.01186,52,60.831904
470.340568,48,61.026617
480.589478,50,61.203877
477.662467,54,61.430487
348.800494,35,61.659284
552.063913,58,61.800855
440.327318,49,62.019374
403.971148,44,62.205636
468.873544,51,62.371696
458.092382,47,62.565154
501.107514,52,62.739882
450.383648,46,62.926881
508.648358,54,63.10197
467.669262,48,63.296367
449.274902,47,63.474217
322.660159,32,63.646189
408.047723,42,63.769301
419.788809,44,63.92387
410.860551,43,64.091368
432.819115,45,64.248502
383.603369,39,64.41668
426.780248,43,64.563614
426.666787,48,64.73066
91.696957,9,64.893964
300.696719,30,64.935644
448.323131,46,65.054142
485.526397,51,65.235173
432.882209,44,65.428588
359.01926,37,65.602547
439.780221,46,65.746771
480.099198,53,65.928872
488.282699,52,66.132774
468.524831,49,66.331021
492.27128,52,66.515926
205.224266,20,66.704384
409.626083,42,66.792467
272.109441,28,66.955203
462.24043,48,67.074357
296.562504,28,67.256325
474.058126,52,67.377144
462.448581,48,67.574796
458.294893,50,67.754436
417.558271,44,67.935733
506.316672,53,68.100245
368.883903,38,68.293331
436.489388,46,68.433911
518.373563,57,68.602995
410.424342,43,68.810294
476.175589,49,68.97962
500.713463,53,69.163124
452.027962,47,69.365056
457.688015,50,69.543959
511.527849,54,69.727311
120.327576,12,69.912232
455.831648,46,69.969816
484.985981,51,70.140162
477.139195,51,70.328931
573.327485,59,70.521677
208.559393,21,70.7254
419.541806,44,70.810339
514.085698,55,70.978497
509.625379,54,71.181847
475.226733,49,71.386519
458.396726,50,71.575912
259.903366,26,71.752297
291.027464,28,71.853738
523.002796,57,71.968804
428.967602,46,72.186553
383.044087,39,72.356765
494.568848,53,72.511166
371.180628,38,72.708132
432.734793,44,72.854594
383.525808,38,73.020741
323.811423,32,73.164721
359.999536,36,73.290658
498.521526,52,73.432588
506.250002,54,73.635982
431.076037,44,73.841964
405.707329,42,74.010892
376.202451,38,74.175794
447.434564,46,74.321606
437.74915,46,74.495908
526.064336,56,74.675514
526.415251,55,74.884933
329.833316,33,75.079721
400.910998,40,75.207694
534.682377,55,75.358524
368.816179,37,75.551333
353.537213,35,75.684794
442.108428,46,75.816298
525.446667,54,75.996134
480.09752,49,91.769271
403.866596,42,91.949415
447.131254,47,92.113056
437.908338,46,92.283558
443.675571,46,92.457888
399.101516,41,92.638013
385.383357,40,92.797425
499.730367,52,92.949856
406.449898,44,93.143996
455.378629,47,93.315354
531.719496,57,93.496343
396.102827,40,93.714195
423.264711,45,93.866642
516.204351,54,94.037136
394.025504,43,94.236241
432.519377,45,94.399594
453.375431,52,94.574301
168.016609,16,94.759052
503.555949,53,94.837358
322.632683,33,95.029614
388.332469,43,95.154284
488.759253,55,95.319313
482.25989,53,95.521775
527.622709,55,95.723964
416.75775,43,95.91759
468.278318,48,96.081805
512.786513,54,96.263766
481.743519,50,96.461753
451.412889,46,96.645384
481.640391,52,96.82063
433.049308,45,97.010061
516.722113,54,97.184665
9.57744,1,97.360889
486.170648,52,97.387051
486.752522,52,97.576904
418.685319,44,97.766583
501.337517,58,97.940992
415.431867,43,98.153729
500.891059,57,98.319283
382.400039,38,98.523356
427.666458,43,98.668123
487.027259,51,98.828915
441.155345,49,99.020599
437.030529,45,99.207158
444.333567,46,99.378337
441.579978,46,99.546507
541.470104,57,99.720936
459.97853,49,99.929965
460.772291,48,100.116987
500.208987,51,100.299556
478.667109,51,100.490036
494.368544,51,100.689384
477.465247,49,100.884383
385.131461,40,101.069857
389.526225,40,101.225916
426.364965,45,101.378845
444.266018,46,101.551039
425.271478,48,101.732341
411.595081,42,101.923202
353.889387,36,102.083963
487.985309,50,102.231571
489.052134,53,102.423836
424.691707,43,102.617632
312.058209,32,102.773042
493.236595,52,102.906335
427.848388,44,103.096474
449.754223,46,103.262073
360.316636,36,103.432396
337.413493,34,103.569906
225.160636,22,103.691728
413.756565,44,103.785038
349.724507,36,103.951473
393.248169,43,104.092725
512.085043,54,104.262832
397.542983,40,104.462679
465.574663,48,104.614979
396.324811,40,104.794281
215.889224,21,104.941397
207.122115,20,105.023355
469.910936,49,105.115861
169.421642,17,105.298616
500.957946,53,105.377244
501.920191,53,105.583885
435.071178,44,105.779941
343.757795,34,105.959191
573.176165,60,106.103345
382.795451,38,106.323843
453.247704,46,106.473135
376.626364,39,106.651541
217.938825,21,106.793596
424.331666,44,106.882032
493.982041,53,107.05528
331.216557,33,107.251417
493.635518,55,107.381325
495.925889,51,107.598735
393.200264,40,107.797797
503.146146,53,107.960384
526.598884,57,108.163903
457.081466,54,108.381582
373.126503,43,108.579407
403.381639,45,108.744036
270.633421,27,108.908706
309.498896,31,109.014105
406.153894,41,109.139202
516.677839,55,109.303904
378.163199,39,109.502421
403.795963,40,109.654713
507.788642,56,109.810913
507.525878,56,110.016111
417.097141,43,110.229576
395.049762,41,110.391472
311.077661,30,110.54391
422.274174,44,110.661216
362.897755,36,110.820829
427.314823,45,110.961628
440.456213,45,111.132162
264.464989,27,111.300037
528.597974,56,111.413497
441.780604,45,111.621085
195.653335,19,111.780648
426.169367,43,111.863961
471.92934,49,112.031361
398.674939,41,112.218859
224.82077,22,112.374859
479.442534,51,112.47167
416.928408,43,112.653986
466.07132,49,112.819891
427.354807,44,113.002931
370.833005,37,113.1689
394.937094,41,113.315461
345.594669,34,113.465007
404.012567,41,113.601526
513.53126,57,113.772011
348.052112,37,113.981695
491.100251,54,114.127722
417.4452,43,114.327987
451.396079,51,114.49298
418.611714,43,114.685439
551.476355,58,114.853971
349.342562,35,115.066736
468.470266,49,115.211134
429.841105,46,115.394416
392.028849,40,115.55813
399.554128,42,115.715635
478.147633,49,115.873621
434.490356,44,116.062966
289.770785,29,116.225659
514.266048,55,116.343054
287.491489,30,116.547811
362.454609,37,116.666242
369.683339,37,116.802722
383.445663,38,116.944856
488.398377,50,117.091423
372.722617,38,117.284383
446.365689,47,117.42995
418.361382,46,117.602591
531.939614,56,117.776896
525.430785,54,117.994095
453.607414,53,118.204209
436.60481,45,118.407275
352.83313,36,118.578227
385.092591,39,118.72127
515.640075,53,118.877031
515.823673,55,119.079958
453.152704,46,119.28877
457.689573,48,119.466611
469.342104,49,119.651113
482.676166,52,119.837757
454.452026,49,120.037077
349.085446,35,120.223322
478.767859,51,120.361972
361.703472,37,120.550628
373.09571,37,120.695951
164.430594,16,120.836079
474.544113,51,120.915078
387.963373,39,121.106343
320.315126,33,121.251849
518.268529,54,121.402547
424.639949,44,121.668006
467.324253,51,121.846378
384.724418,40,122.033635
236.708693,23,122.179424
524.034802,55,122.278813
472.015847,51,122.484271
461.597898,47,122.673023
400.8943,41,122.845532
410.678296,42,122.996448
442.869739,46,123.1553
473.808195,55,123.331019
396.522681,40,123.534243
323.275548,31,123.686348
438.584633,48,123.81342
534.614119,58,124.00374
368.301434,38,124.220545
509.92128,54,124.367161
391.391952,41,124.572264
401.885598,41,124.727563
436.319748,46,124.883106
426.662125,46,125.060535
435.951568,45,125.231416
483.682039,52,125.407851
476.576662,49,125.602239
462.21135,48,125.790137
545.816765,58,125.973517
279.61307,27,126.184664
439.867706,46,126.298275
568.240761,59,126.481123
496.711448,53,126.708342
501.317102,54,126.925557
427.926776,45,127.131964
514.309122,58,127.310009
358.491237,37,127.537494
374.205679,38,127.684885
253.473911,24,127.829446
441.605519,46,127.928988
355.108755,36,128.096816
416.368185,43,128.237688
443.822732,45,128.391357
404.403803,42,128.557223
412.949152,43,128.713048
417.423176,44,128.870297
373.151996,38,129.026192
416.928668,44,129.169176
426.316414,44,129.337049
389.300942,43,129.500703
451.686272,46,129.666843
39.30904,4,129.826244
443.731675,45,129.864141
465.755141,49,130.035829
478.446348,51,130.22863
427.936812,44,130.422049
398.691168,46,130.595881
465.823641,48,130.776545
457.028829,51,130.960168
324.64657,34,131.15424
463.908672,57,131.293938
403.107721,49,131.50841
493.566867,52,131.702091
407.054195,42,131.897233
478.241948,49,132.059987
308.969281,31,132.239738
346.337216,40,132.3693
455.90074,46,132.523978
517.074571,54,132.704098
409.965994,43,132.899167
380.149661,40,133.052283
311.503048,31,133.201324
438.496419,45,133.322714
544.70234,57,133.496969
433.929029,46,133.709199
474.691109,51,133.883129
268.945453,28,134.065264
343.530081,35,134.176413
457.90552,50,134.319072
243.564176,24,134.50252
429.063447,44,134.602713
423.112388,47,134.774593
423.246233,44,134.950396
514.800747,54,135.123685
389.756753,41,135.324588
478.190318,51,135.482634
339.005463,34,135.673831
323.140688,32,135.802669
492.009256,51,135.942138
405.693068,42,136.137775
378.435835,39,136.296745
374.720766,39,136.44923
440.438734,46,136.603191
444.120366,46,136.783177
436.51452,45,136.953011
381.833103,39,137.125604
470.979127,49,137.276855
478.441573,49,137.459058
471.051762,49,137.650697
410.446343,44,137.841842
488.002602,52,138.011377
455.350902,47,138.211337
481.106244,53,138.399198
428.152978,47,138.60408
353.898596,35,138.782526
397.499154,41,138.924604
294.715426,28,139.085419
505.768201,54,139.203436
384.546035,44,139.423193
385.6524,40,139.600238
471.934628,54,139.760703
477.396999,51,139.970057
435.572061,46,140.166434
380.694528,39,140.338977
363.490549,39,140.491484
366.250361,37,140.649901
477.166214,51,140.805655
345.899095,35,140.993297
471.025805,54,141.14446
477.487205,51,141.357814
324.307793,35,141.546618
413.202088,44,141.686936
297.489049,30,141.854454
441.922732,46,141.978361
448.836165,48,142.161694
352.343172,34,142.344975
335.038043,35,142.47812
498.958187,52,142.62003
437.428161,47,142.815751
468.966145,48,143.003397
451.508486,49,143.187338
342.218147,36,143.369576
246.921106,25,143.501921
412.153985,43,143.607445
96.650238,9,143.762608
330.454527,34,143.812565
460.902497,47,143.950988
341.311308,35,144.132833
519.239512,56,144.280262
145.960831,14,144.476144
336.930867,35,144.53776
370.128207,39,144.670428
433.982899,46,144.823723
496.130322,52,145.003957
380.621649,40,145.200417
465.305147,54,145.357957
473.125851,50,145.566441
209.003196,21,145.750979
421.523419,46,145.843319
484.473743,52,146.02876
506.06209,53,146.231404
389.323415,40,146.430342
302.671122,30,146.586469
397.728556,41,146.707645
372.31845,40,146.858397
224.610183,23,146.999274
379.990962,39,147.098898
521.440003,58,147.253054
442.864407,46,147.465266
413.564447,46,147.634866
386.415979,40,147.813012
337.960356,36,147.971722
438.923009,50,148.111953
324.796577,35,148.294279
413.971117,44,148.430482
468.027962,50,148.593724
467.259365,50,148.781416
472.401174,51,148.969523
407.509234,43,149.157083
425.78842,45,149.316542
453.849696,52,149.485227
499.502122,56,149.679907
473.487453,51,149.88457
502.523769,52,150.073394
445.702774,48,150.263462
380.989415,40,150.438031
401.282133,44,150.586941
405.952354,42,150.746833
513.65828,54,150.906802
388.912015,40,151.104696
535.900205,56,151.258355
537.526885,59,151.466195
449.35463,46,151.676744
396.689467,45,151.842976
390.463663,41,152.007592
422.673357,48,152.156358
455.049431,47,152.33174
443.200569,48,152.505981
373.576599,37,152.67678
296.164676,30,152.809943
506.745374,53,152.929041
564.027031,60,153.125284
371.639903,40,153.3372
377.3517,40,153.484054
546.833567,58,153.637271
504.922984,55,153.850824
429.098769,47,154.056998
433.936669,48,154.234156
471.873799,56,154.414713
157.794199,15,154.604229
455.839612,47,154.675895
408.185791,47,154.852317
386.096865,41,155.021828
419.929163,47,155.174539
459.949782,50,155.339854
468.205989,50,155.525255
412.153466,43,155.708108
394.453796,42,155.877147
501.78524,55,156.043524
438.244375,46,156.251311
515.448756,53,156.429711
494.518281,53,156.625685
480.564324,52,156.822272
474.294923,50,157.019725
397.997829,41,157.204893
431.151762,47,157.364704
381.967257,40,157.539776
409.710104,46,157.687319
363.751298,39,157.852071
203.337022,20,157.996431
457.446885,48,158.093665
378.328107,39,158.269572
385.865773,40,158.411939
385.983057,40,158.555648
481.964175,52,158.701137
406.916531,41,158.890015
416.343296,46,159.045553
426.10988,45,159.222318
400.440756,41,159.383983
418.956414,45,159.539348
339.883336,34,159.696823
365.267248,40,159.823017
421.155221,44,159.968353
389.588382,39,160.123349
345.567695,38,160.259834
511.393375,54,160.405446
443.233599,49,160.593174
399.815018,42,160.767289
476.009528,53,160.924702
435.545914,46,161.113096
411.207944,44,161.273974
207.065308,20,161.421973
454.899571,50,161.505667
344.49218,35,161.68054
462.048081,49,161.815418
462.707582,50,161.995561
438.34595,46,162.173795
343.812774,35,162.334389
488.228989,52,162.466398
522.53015,57,162.654173
380.150073,40,162.857518
394.19705,42,163.003076
505.166281,53,163.160701
357.479014,37,163.348232
306.62589,30,163.482238
435.351791,46,163.595234
397.978024,41,163.762692
492.404228,51,163.915769
468.347545,48,164.105416
420.119379,43,164.276364
456.908232,53,164.431642
383.403552,41,164.618012
436.313115,44,164.76851
436.595142,49,164.928755
443.807593,47,165.105757
445.486222,48,165.279421
514.862599,61,165.457554
533.900861,56,165.677739
472.921037,50,165.880077
437.739528,47,166.078175
448.846467,47,166.245705
431.950973,47,166.41735
243.257787,25,166.580435
349.885394,37,166.68303
233.233862,24,166.81952
505.698925,55,166.924759
428.2559,46,167.131688
405.304419,42,167.296827
443.108654,50,167.455978
387.021177,40,182.498068
164.901859,16,182.633938
396.389216,41,182.703079
325.620788,33,182.854417
404.25371,42,182.98446
490.409952,54,183.147565
411.442309,42,183.343716
466.857132,51,183.49605
305.838412,31,183.670739
372.474295,38,183.787427
456.60864,51,183.933747
542.992467,58,184.116551
516.209366,54,184.325576
455.847135,49,184.514871
420.55272,47,184.687503
377.139767,41,184.85475
288.809779,28,184.99806
378.044012,41,185.104286
537.504014,57,185.258416
379.490802,39,185.460972
467.803233,50,185.607332
515.197052,55,185.787623
364.924471,37,185.986471
366.828292,39,186.123294
374.307804,41,186.26951
383.204616,39,186.418331
442.186972,50,186.570701
344.055362,35,186.753486
532.47437,57,186.895125
370.092984,39,187.104974
492.595976,54,187.251151
437.998866,47,187.448585
389.613032,40,187.618567
522.949793,55,187.76998
491.74965,52,187.965423
456.071682,49,188.159754
488.30508,52,188.336264
276.669501,27,188.509858
481.995814,51,188.61481
547.378746,58,188.802185
410.349287,41,189.009269
363.934162,39,189.159046
528.483585,57,189.307093
459.121195,51,189.506338
345.032148,39,189.683838
374.246692,39,189.821567
421.480715,45,189.968136
521.56561,54,190.136747
335.636064,36,190.328379
472.254233,51,190.471344
390.468982,42,190.655966
398.484179,43,190.811888
496.795171,52,190.971809
475.380405,56,191.167999
390.964202,40,191.367028
434.749775,44,191.513979
472.707321,51,191.674684
551.665472,58,191.858498
393.398545,45,192.067073
375.18619,42,192.234029
393.878714,44,192.391408
497.518685,52,192.55674
355.529931,39,192.746118
511.461009,55,192.895006
356.663618,38,193.087373
486.21788,53,193.23134
472.717724,52,193.424921
477.497361,55,193.607661
340.75911,36,193.791976
440.431191,48,193.923772
207.152606,21,194.086152
377.863253,43,194.170713
448.036802,47,194.327032
321.294621,34,194.494869
372.188597,38,194.616298
446.4427,48,194.755943
404.886117,42,194.924168
458.47346,48,195.08175
440.479217,49,195.26102
394.991723,43,195.435447
338.788855,38,195.589531
502.951049,55,195.737333
438.872438,47,195.934235
433.101209,45,196.114335
397.371494,41,196.272804
501.428585,54,196.432399
440.428936,46,196.625724
296.086627,30,196.788764
414.492351,43,196.904234
241.378117,24,197.057058
367.046304,41,197.151938
63.462185,6,197.288549
180.939789,18,197.315378
494.504357,52,197.393069
448.828966,49,197.579646
441.285485,50,197.755984
514.806105,55,197.94751
362.386132,38,198.144822
470.058033,50,198.289008
434.434283,45,198.472475
387.604179,44,198.633935
511.799174,55,198.80125
531.494323,57,199.000925
528.737028,57,199.212898
324.547989,33,199.413486
501.217679,57,199.53964
281.424562,29,199.737975
543.306527,58,199.854311
262.291283,26,200.053201
362.804586,38,200.15784
517.17742,57,200.303115
385.102097,39,200.505299
521.291953,58,200.652614
440.763471,49,200.858224
409.487953,44,201.042847
358.500335,37,201.211535
399.000112,41,201.349568
349.167427,38,201.502539
419.32136,44,201.643636
232.42073,23,201.797452
461.572111,49,201.890746
323.702264,33,202.068833
361.27384,38,202.19578
371.955258,40,202.342606
315.583084,33,202.488015
403.493251,42,202.615647
422.588862,44,202.771063
412.149464,43,202.931534
378.237536,41,203.088712
422.94329,45,203.246324
439.468452,47,203.410992
430.476923,45,203.586354
449.219627,49,203.750047
406.364621,42,203.932631
329.503016,33,204.081374
467.059377,51,204.210227
497.022191,53,204.401411
419.443656,45,204.594982
427.267763,45,204.759805
448.547381,48,204.924874
528.604005,58,205.109377
410.616554,42,205.320181
400.050118,44,205.474018
283.44019,29,205.632047
324.448311,34,205.743675
394.789392,44,205.871595
349.984016,36,206.028408
442.590359,47,206.168464
475.334742,55,206.346015
402.252275,44,206.55133
420.187103,43,206.711689
480.092044,52,206.874196
308.204208,35,207.061636
424.888083,43,207.199365
464.756887,50,207.363187
437.852835,47,207.555859
490.626406,51,207.73144
382.418364,44,207.913436
398.20077,43,208.077117
350.962215,35,208.233373
444.915899,50,208.367759
534.772088,57,208.55342
471.317561,48,208.75943
467.039082,49,208.938975
332.813806,33,209.111
227.84957,22,209.231497
153.165444,15,209.312428
493.665097,51,209.379309
301.667695,33,209.56414
524.069282,57,209.692809
350.992499,37,209.895267
513.661017,53,210.042385
412.988873,44,210.239636
516.739842,55,210.405257
380.512609,40,210.60267
395.710701,41,210.748478
442.833574,47,210.905812
366.817981,37,211.074512
412.294405,43,211.216134
258.154451,25,211.365835
442.232062,48,211.470615
456.952219,55,211.652355
462.760407,48,211.856385
349.709014,37,212.03446
470.113488,51,212.181792
455.167608,47,212.37141
527.471122,56,212.555619
401.79628,43,212.760609
403.304573,41,212.922118
285.97678,28,213.075263
459.008649,56,213.19974
435.492881,46,213.410453
431.59221,44,213.582237
488.272746,53,213.748819
435.409111,48,213.943092
302.149544,33,214.115287
348.623316,37,214.23844
461.373852,50,214.378622
91.957949,9,214.545156
460.815623,50,214.595084
476.097727,50,214.778705
184.49384,18,214.951723
426.377332,44,215.029291
418.339023,42,215.1954
383.228262,40,215.352466
377.860827,39,215.513541
333.549419,35,215.655764
408.101704,43,215.791535
543.771949,60,215.959134
209.567785,20,216.168011
531.425063,55,216.254776
454.429868,50,216.459327
370.248679,38,216.637762
452.054137,49,216.777246
420.714445,53,216.955527
476.818559,50,217.15153
355.125601,40,217.334837
369.479594,39,217.483943
345.341475,36,217.62959
309.488892,32,217.759591
416.427266,43,217.885534
438.26976,45,218.044048
359.590669,39,218.210507
426.447036,45,218.366318
432.59725,45,218.535144
292.727394,29,218.701567
448.038962,47,218.820803
350.876458,36,218.998599
275.787841,30,219.134676
514.832792,54,219.262159
482.143301,52,219.46774
445.882353,48,219.671936
534.625026,57,219.856153
435.286637,48,220.06896
473.73645,50,220.247095
389.52269,42,220.42931
444.110868,46,220.585351
323.279727,33,220.754196
349.064756,37,220.879173
412.507925,43,221.016495
418.386954,46,221.1774
521.813018,54,221.349375
377.067156,39,221.541789
329.256645,33,221.679152
458.201297,50,221.811344
430.246999,44,221.997479
476.772156,50,222.164989
432.652513,47,222.350794
