#{"t_start": 1643236342.8672318, "env_id": "happinize-v1"}
r,l,t
229.278808,22,69.78339
403.820613,45,69.878144
392.25854,42,70.053534
547.971476,57,70.218143
462.763431,48,70.425161
418.165368,43,70.60426
354.783954,36,70.762965
467.529061,48,70.902358
424.060388,47,71.140212
386.882711,40,71.323064
567.55484,59,71.480562
420.039628,43,71.691763
473.124367,52,71.854356
471.446674,57,72.048391
210.987937,21,72.253292
399.87935,40,72.337314
483.151799,49,72.512854
467.279297,52,72.695807
444.744928,46,72.891714
560.826599,58,73.066658
418.033085,43,73.335434
422.073671,46,73.497107
467.048703,47,73.682113
340.577831,34,73.85288
458.038588,52,73.984305
393.074235,42,74.173568
379.944161,40,74.326378
423.487484,45,74.475711
313.816975,31,74.633719
474.201279,50,74.757067
390.31633,39,74.933589
464.259099,51,75.09503
368.290251,38,75.346287
337.004032,35,75.485761
499.307152,56,75.625854
499.366992,52,75.832586
262.752007,26,76.017001
304.687769,30,76.138394
191.662642,19,76.471591
495.281694,52,76.558621
469.107683,53,76.749568
474.128668,49,76.937724
491.681544,51,77.422431
418.013404,44,77.60557
480.830971,49,77.770732
293.521758,30,78.197033
518.755696,54,78.319528
347.626098,35,78.509413
493.774275,52,78.64642
465.689204,52,78.84006
433.594937,47,79.026005
437.070717,44,79.197665
387.434019,39,79.355412
514.128133,57,79.650675
421.648689,47,79.867081
478.851381,49,80.037931
489.647829,52,80.229758
470.66792,49,80.424172
413.686671,42,80.603284
511.11687,53,80.764559
511.796288,53,80.966284
475.763245,53,81.161412
442.867599,47,81.359311
309.465663,31,81.582361
508.837403,53,81.706793
379.777478,40,81.902445
486.146452,50,82.056493
298.216959,29,82.233631
438.304353,45,82.348798
348.079988,34,82.517298
460.448382,47,82.653023
308.151483,30,82.82436
444.218806,46,82.945691
384.222175,41,83.11675
381.180373,39,83.267365
518.360914,57,83.419547
408.12021,43,83.68275
516.674492,54,83.844767
294.854764,29,84.031906
442.335784,47,84.144795
409.18353,42,84.315124
471.09543,49,84.471256
474.503188,50,84.64957
457.558319,48,84.833014
421.265209,43,85.010016
491.867834,54,85.174087
519.742555,53,85.370817
72.600742,7,85.543722
403.28612,42,85.589279
399.644966,43,85.805782
431.363176,44,85.962194
448.567285,47,86.125131
420.275423,43,86.298507
385.1058,40,86.453031
518.474236,53,86.611192
510.336096,54,86.809149
373.040078,38,87.002932
450.05355,51,87.145937
428.116491,46,87.328305
372.068513,38,87.495425
438.01086,45,87.639182
421.042353,45,87.834374
305.163834,29,88.01635
441.585781,47,88.133242
411.150472,43,88.30442
436.831417,47,88.473905
469.698095,49,88.649052
300.882065,33,88.833469
287.168552,28,88.95858
503.931725,54,89.07917
260.630499,25,89.278141
524.710487,55,89.389775
441.272274,45,89.593205
487.351727,56,89.773753
479.735802,52,90.043659
514.189861,59,90.248808
311.000819,31,90.466846
403.297846,41,90.588592
443.782629,46,90.742843
506.873792,55,90.918979
361.739516,36,91.123463
410.865629,44,91.261785
333.72859,32,91.424931
422.095009,43,91.551346
385.336666,41,91.714014
423.398618,47,91.869664
435.464665,48,92.106943
423.932304,45,92.292169
426.641003,45,92.463437
468.591937,49,92.642286
510.575984,51,92.82735
505.137164,53,93.027251
310.397705,31,93.226953
409.658114,46,93.353738
362.087658,36,93.52792
440.053601,45,93.670451
422.884598,50,93.849013
357.361478,35,94.037131
457.421546,49,94.237201
424.288839,44,94.41965
412.95103,42,94.585557
424.691045,47,94.747767
448.836866,48,94.927073
504.872092,56,95.117603
388.916791,40,95.324912
376.185234,38,95.47877
372.0591,38,95.621829
299.948202,31,95.765761
426.046333,44,95.888516
417.774316,43,96.055306
292.209948,28,96.268561
519.683577,54,96.387342
520.528123,60,96.59663
476.868242,54,96.822623
488.94239,52,97.020941
475.085374,54,97.216331
412.602513,42,97.411239
383.775333,39,97.566139
423.336441,47,97.722074
428.221233,46,97.902125
417.167905,46,98.075372
397.978568,39,98.310299
478.385227,52,98.462898
386.810831,39,98.655088
539.669987,56,98.812859
300.253208,29,99.017447
460.10176,48,99.141971
458.356883,47,99.329957
354.101178,35,99.505486
228.762363,22,99.637236
410.751474,45,99.731146
386.856094,39,99.899138
232.195976,22,100.039406
424.069371,43,100.131914
471.140309,49,100.306614
431.74187,44,100.520926
395.957888,42,100.691108
455.12125,46,100.847618
476.7584,52,101.020385
480.462224,55,101.213513
429.999811,44,101.416436
432.285301,48,101.580719
391.676667,41,101.760736
379.86996,38,101.918708
488.602172,55,102.067116
492.751072,56,102.275325
440.046402,47,102.527705
419.488966,46,102.702508
428.667316,48,102.879072
436.149216,48,103.057291
455.330865,48,103.236343
404.865326,41,103.411821
277.57601,27,103.558614
444.935939,46,103.67331
446.795165,50,103.845355
435.691337,45,104.025886
473.47712,49,104.19098
495.867779,50,104.374099
437.917764,45,104.616565
420.244174,43,104.786104
308.77992,30,104.94569
423.580301,47,105.06712
526.674538,55,105.248368
415.703184,42,105.450917
97.392565,9,105.592799
456.58739,52,105.645272
570.810877,59,105.841877
485.617844,52,106.068983
409.128322,42,106.26072
250.199132,24,106.412904
342.994528,35,106.509664
406.511077,43,106.709371
437.742344,47,106.885066
297.893379,29,107.05855
421.460641,45,107.181694
404.875683,45,107.35154
443.916143,45,107.521269
216.929749,21,107.679651
474.571446,49,107.772422
403.251574,44,107.954038
455.498081,47,108.121866
419.645394,43,108.296076
286.983725,27,108.447331
533.940179,55,108.562823
432.149296,49,108.817372
227.733762,22,108.988492
408.842011,44,109.079031
304.780693,29,109.239324
459.137847,52,109.355919
381.974041,41,109.542781
405.057249,43,109.697849
497.594346,51,109.856501
571.671463,60,110.048213
406.169414,44,110.262416
439.854224,47,110.428685
396.667554,42,110.598725
340.589638,34,110.760668
462.738266,50,110.928664
294.445145,30,111.101399
429.305756,43,111.218783
426.365066,47,111.382257
405.605013,41,111.550478
211.475677,20,111.692692
498.430991,54,111.778431
340.902289,34,111.96876
433.985836,46,112.10073
410.61396,46,112.268632
401.721432,44,112.43771
420.254785,44,112.607699
371.875094,38,112.768091
177.784638,17,112.93346
134.401816,13,113.011843
488.537567,50,113.076793
392.020482,40,113.253882
465.371019,50,113.401212
362.679557,37,113.576243
538.946536,56,113.717637
486.914134,55,113.921187
403.971829,42,114.122027
401.048499,41,114.278147
533.725228,55,114.435401
433.863402,47,114.633673
472.903901,48,114.802037
236.26356,23,114.966967
381.610619,40,115.114629
292.620447,28,115.256928
478.079782,49,115.367682
446.233469,51,115.548525
435.163082,51,115.747302
432.576457,44,115.929126
463.599719,51,116.092653
408.570171,40,116.278359
432.196205,47,116.426849
461.40886,47,116.600871
202.151087,20,116.769922
402.171369,44,116.853553
496.91124,50,117.01762
357.501733,36,117.248227
242.445729,23,117.375646
499.487543,57,117.471931
473.965598,48,117.675642
445.925856,46,117.848679
459.405927,48,118.017484
409.84423,42,118.190176
358.791136,37,118.340412
385.014633,39,118.47448
321.121228,32,118.615104
435.564695,44,118.73761
476.673165,50,118.905152
369.575518,39,119.083004
431.093754,47,119.290325
384.311621,46,119.470757
430.61293,45,119.646037
431.206329,44,119.817456
446.903055,46,119.999143
347.922011,35,120.172239
345.348934,34,120.304633
532.221723,57,120.445583
558.546284,60,120.662625
346.958998,35,120.87761
510.738787,53,121.019288
429.832946,44,121.212413
375.663685,37,121.435881
430.315038,43,121.579436
471.562547,49,121.750891
317.975943,31,121.929562
352.539241,37,122.05087
516.693335,53,122.201109
423.056103,43,122.392444
375.540532,38,122.55079
42.134311,4,122.677177
435.776562,48,122.709858
437.173308,47,122.890875
399.890131,42,123.067104
476.183284,50,123.232133
413.09287,42,123.47056
504.956564,55,123.642321
492.728722,51,123.854731
429.321531,46,124.046327
495.097246,51,124.229001
374.21248,38,124.417317
438.800855,45,124.563024
442.419497,49,124.732423
470.347585,48,124.913962
101.027539,10,125.077574
453.053768,47,125.130498
438.643245,49,125.309533
368.664472,38,125.502852
431.408532,45,125.678654
430.949658,44,125.849822
231.807334,22,126.010016
501.208597,51,126.107516
485.793797,50,126.302809
384.378007,40,126.49233
474.660762,48,126.644917
389.093888,43,126.822192
424.712543,47,126.986237
455.148841,48,127.168054
498.088778,51,127.35375
429.789205,45,127.541414
467.903289,52,127.772511
420.58845,47,127.968595
458.91638,47,128.148972
470.446725,55,128.332034
382.097356,41,128.532063
120.965867,12,128.681917
444.276483,45,128.744219
356.577315,36,128.916103
385.224068,38,129.060776
448.398354,50,129.210954
386.103271,40,129.398431
360.526171,36,129.552306
399.0833,44,129.7529
466.886067,49,129.928923
234.205566,23,130.108321
429.1166,43,130.203351
464.308286,53,130.371135
473.602281,49,130.573472
388.668493,40,130.755739
412.60214,44,130.908062
293.619481,29,131.073035
353.983572,36,131.187807
425.654424,44,131.328015
412.057444,42,131.497995
478.373721,50,131.658549
479.495452,49,131.901447
448.84424,51,132.09188
480.826484,52,132.304353
217.06913,20,132.486555
342.235886,34,132.567458
460.494416,48,132.702752
318.2406,34,132.878552
517.992102,58,133.015444
465.67093,48,133.23553
492.046825,56,133.416673
307.558599,30,133.614007
488.089938,53,133.747111
433.492668,51,133.999242
355.488879,35,134.182689
455.403098,48,134.320236
451.768004,46,134.508254
494.5066,51,134.682987
409.12751,42,134.874646
391.241615,39,135.033031
363.034878,39,135.186712
266.460193,25,135.331702
392.072843,40,135.439991
435.394088,45,135.593304
382.041317,39,135.760948
466.616132,52,135.919134
470.56148,51,136.179421
436.002408,43,136.397628
460.818937,46,136.56646
419.591031,44,136.748174
310.401589,31,136.912306
520.29664,54,137.036979
445.143741,46,137.241844
361.138332,36,137.415736
429.42093,46,137.562855
395.346257,41,137.73199
500.663394,56,137.89505
441.392727,49,138.156365
349.59369,36,138.33339
489.725136,56,138.47761
433.048102,46,138.681267
416.292652,45,138.851615
489.060659,49,139.021525
439.188965,45,139.20326
433.808522,45,139.371154
448.05773,45,139.614264
295.486511,28,139.78357
301.082323,29,139.889975
446.42001,55,140.010648
447.569054,49,140.272301
326.683639,32,140.450685
472.165465,49,140.5804
464.005551,49,140.770241
233.96353,23,140.948764
432.989751,51,141.049796
435.607365,45,141.241075
424.954389,44,141.41387
377.96213,38,141.580981
399.922306,42,141.732054
223.240094,22,141.885444
349.748307,35,141.975324
425.598419,44,142.111713
475.918187,57,142.345793
333.314091,33,142.556884
518.802461,54,142.692822
468.808896,47,142.892316
439.237515,46,143.07246
214.074375,21,143.23549
320.568912,32,143.323677
460.023019,47,143.455272
494.353937,52,143.640711
358.236692,36,143.835479
419.477176,43,143.977477
436.738689,53,144.148395
436.921641,45,144.417468
376.510006,37,144.596699
497.826913,52,144.749078
478.754254,50,144.947486
315.54925,33,145.132371
395.573774,40,145.262579
363.869361,37,145.415685
435.913055,50,145.56494
488.845162,50,145.76247
411.109468,41,145.95255
287.78293,28,146.107456
236.021645,23,146.216066
302.854131,30,146.309264
447.421851,47,146.501783
415.971976,42,146.67484
490.135207,51,146.835809
469.540305,54,147.035173
402.695117,41,147.234088
452.266996,51,147.391035
481.490422,51,147.586896
396.355366,43,147.771492
338.887494,34,147.931549
178.222332,17,148.054958
459.586201,51,148.132027
474.337221,48,148.325962
400.427617,43,148.526518
429.229225,45,148.715176
440.473563,46,148.882918
360.254146,37,149.048532
399.164237,41,149.187185
404.589614,41,149.341262
480.091956,51,149.496109
268.689696,26,149.685757
439.54556,44,149.792845
431.195599,44,149.96171
305.350137,32,150.125034
485.838636,58,150.259434
413.738697,48,150.482275
406.864257,43,150.718759
484.114355,50,150.892117
408.222451,41,151.08815
458.020026,49,151.256038
401.02197,41,151.445413
498.796846,52,151.611718
430.587121,51,151.814139
443.421006,52,152.013862
488.470422,54,152.215401
394.472414,41,152.42078
434.235839,47,152.581377
421.573187,43,152.822356
241.207969,23,152.985017
372.084298,37,153.077835
443.373786,47,153.226511
321.712818,31,153.395853
348.636516,36,153.516127
486.942407,50,153.658894
436.231731,44,153.848679
373.136804,38,154.017324
544.219233,58,154.173995
464.677727,50,154.397069
389.491511,40,154.586123
474.851728,50,154.739563
474.088585,52,154.978826
415.161451,44,155.170201
429.699235,44,155.33352
337.852073,34,155.49662
390.015138,40,155.625833
433.898844,48,155.778772
304.429064,31,155.953174
389.826038,42,156.075228
516.434204,53,156.240941
303.482275,30,156.438908
368.708548,36,156.556117
485.183905,52,156.700069
429.090842,44,156.908566
221.511101,21,157.096366
536.9204,56,157.187695
452.586022,47,157.399003
341.745456,37,157.574538
456.551408,50,157.716859
445.287894,46,157.902915
436.285027,44,158.073233
313.302555,30,158.236887
357.72914,35,158.352527
462.280876,49,158.487823
368.233164,41,158.662993
499.699121,51,158.818847
501.21746,54,159.053922
443.219274,46,159.262088
399.775054,41,159.435221
160.545801,15,159.5835
347.4876,35,159.648296
504.856926,54,159.789389
318.993314,32,159.987272
482.313606,51,160.116179
389.195623,43,160.3111
319.344123,32,160.477081
330.863206,33,160.602613
434.016099,47,160.732893
423.73521,44,160.908331
463.954151,50,161.082552
444.48831,47,161.422603
515.885297,54,161.609205
391.044417,39,161.810611
502.161129,51,161.965735
347.039801,35,162.154945
371.826528,38,162.300622
380.98114,39,162.450522
387.766799,40,162.597794
323.66266,34,162.746743
445.283394,46,162.8806
396.370892,44,163.06081
443.601463,47,163.223955
334.625755,34,163.447845
391.190254,41,163.580224
208.40735,20,163.721112
263.764866,25,163.801811
420.227332,47,163.905304
207.295605,20,164.066028
509.12523,56,164.154395
404.374288,41,164.356193
509.412135,53,164.513207
425.39923,46,164.702174
83.443182,8,164.856081
399.674473,43,164.900533
347.072139,35,165.058712
431.79691,46,165.192281
71.151537,7,165.348836
464.533839,48,165.401776
354.45983,35,165.619208
465.856987,48,165.751912
401.64856,41,165.924602
465.177732,47,166.083356
456.103088,47,166.253122
450.959675,46,166.429464
462.338463,47,166.596377
515.532931,56,166.769073
328.844151,33,166.968774
377.823316,42,167.097378
382.540143,39,167.256119
357.524355,35,167.398096
430.275905,45,167.591028
425.130287,43,167.757574
443.346575,46,167.918187
470.978521,53,168.095276
376.249473,39,168.288064
455.164526,51,168.435718
457.627491,51,168.624942
406.481867,42,168.811121
177.510447,17,168.959715
411.964582,42,169.032634
432.384799,49,169.196488
340.853427,34,169.378608
414.107788,45,169.52016
406.245945,41,169.740374
296.407397,29,169.898759
133.657992,13,170.001226
360.939106,36,170.062588
453.206219,46,170.205105
460.307364,52,170.378156
449.465091,47,170.565387
480.74125,50,170.738007
427.799009,44,170.922036
496.269795,52,171.091141
426.763662,46,171.285966
376.786585,37,171.457661
185.386151,18,171.590723
463.561428,48,171.710819
412.448091,45,171.891852
424.859271,44,172.060994
454.81945,51,172.238935
476.467311,50,172.446087
456.875496,48,172.63545
492.310883,51,172.818098
431.224965,45,173.003535
377.692445,38,173.171275
423.922368,44,173.316767
183.298858,17,173.46934
452.674494,46,173.544643
435.995378,45,173.719517
475.189555,50,173.947653
489.177303,56,174.13932
413.151426,42,174.345398
285.624834,28,174.501242
405.859094,45,174.614058
499.441146,58,174.787585
458.31907,52,175.001323
496.496271,52,175.198094
408.65165,46,175.390496
425.781953,44,175.56525
404.228815,41,175.733258
492.220857,51,175.954072
468.532683,51,176.145862
219.457483,22,176.32925
239.433212,23,176.418193
501.880493,53,176.523743
400.073105,41,176.726418
487.713855,53,176.887557
394.262918,40,177.083966
486.433223,56,177.243995
464.927862,51,177.457134
344.357247,36,177.642926
484.909034,52,177.786924
513.096098,54,178.034616
382.207441,39,178.229472
467.559275,51,178.383595
427.361101,44,178.567657
428.622403,43,178.736787
161.555796,15,178.886822
393.170184,40,178.950761
404.535617,42,179.101362
339.204034,33,179.254276
453.967172,47,179.38396
302.749461,29,179.54879
446.219318,46,179.666242
436.834156,48,179.835748
494.624915,50,180.023095
410.432515,43,180.240844
452.871335,46,180.403375
537.070119,59,180.580354
398.629903,41,180.79269
488.534039,51,180.948111
33.96019,3,181.12018
454.108624,48,181.148661
510.078973,56,181.327744
463.367445,47,181.533894
454.622715,47,181.713415
387.727893,44,181.894284
460.114335,54,182.067345
410.127909,46,182.32366
490.376542,50,182.505512
451.974812,47,182.69697
479.318027,50,182.872428
386.320668,38,183.052509
565.314912,59,183.201504
176.441956,17,183.404788
375.504106,40,183.477339
446.423476,45,183.628766
418.504405,45,183.795341
388.016769,40,183.959284
436.503202,44,184.11046
297.423408,29,184.321458
384.791186,38,184.430168
453.735993,46,184.573003
466.647233,49,184.7433
455.549306,50,184.929198
505.449475,53,185.114934
393.12348,44,185.307135
408.283423,44,185.470535
459.53488,48,185.631092
457.771641,53,185.810062
448.548446,48,186.010191
415.411575,45,186.190279
496.299399,52,186.412437
548.029575,59,186.604491
428.894154,44,186.82527
450.569034,52,186.991677
381.278671,39,187.174195
458.972769,51,187.319361
428.365001,49,187.509578
329.388075,33,187.681834
446.242213,47,187.809345
424.833522,43,187.979918
453.564883,47,188.140826
428.392958,46,188.337139
511.70818,54,188.529661
307.227332,30,188.720401
456.778258,48,188.839976
479.854057,50,189.019193
417.491057,44,189.197926
583.003692,60,189.366496
416.117952,44,189.582698
308.056568,30,189.740689
177.594457,17,189.84757
465.900996,47,189.924437
404.376997,41,190.101601
471.986493,51,190.263178
341.312261,34,190.497643
508.499695,54,190.639546
470.976545,55,190.843702
426.613811,50,191.050274
456.506304,51,191.240876
425.128272,45,191.429348
365.089053,38,191.598126
397.423234,41,191.73965
441.170064,49,191.893026
366.244232,37,192.072474
395.063807,40,192.226306
446.982254,46,192.390511
467.690202,51,192.621003
209.297989,20,192.798949
506.623206,58,192.889453
324.559458,34,193.092799
422.516019,46,193.222463
495.761625,52,193.390707
470.970413,50,193.583658
407.29494,47,193.765648
192.401932,18,193.929507
417.758685,47,194.007501
479.783555,58,194.182376
456.061798,47,194.388197
233.774503,23,194.548342
461.866491,52,194.682819
478.54304,54,194.883451
226.579932,23,195.069197
491.209463,51,195.169837
455.189159,47,195.35632
246.009213,24,195.522586
301.467642,31,195.617847
229.798219,22,195.733608
475.016351,51,195.826509
346.458015,36,196.010791
460.763774,48,196.148035
493.363342,52,196.326662
428.316231,44,196.515912
476.076882,50,196.68
304.980054,29,196.914661
415.344234,43,197.029957
345.848129,36,197.187305
