#{"t_start": 1642979560.2445638, "env_id": "happinize-v1"}
r,l,t
441.889032,49,21.747434
130.791039,13,21.90433
351.713993,41,21.959494
488.586944,54,22.106878
467.100874,52,22.292468
478.768221,53,22.475424
322.765917,39,22.651107
450.94489,52,22.792505
334.385737,38,22.967852
463.720975,52,23.104889
432.495223,50,23.284266
465.359993,52,23.45792
422.680579,46,23.635678
346.442234,39,23.792387
472.941245,55,23.931728
211.292581,23,24.111377
320.157152,37,24.195148
369.593088,42,24.326361
437.40327,48,24.473591
489.482379,54,24.640219
103.428527,10,24.809318
477.236662,53,24.861424
263.023781,30,25.036861
285.872296,34,25.141612
201.536002,22,25.255324
352.415138,42,25.339246
419.870703,48,25.490077
454.55735,54,25.656844
400.723957,45,25.840118
435.903006,50,25.998554
416.974549,46,26.169688
404.575433,45,26.328396
296.295498,33,26.478155
472.693279,52,26.601161
343.474234,38,26.774513
521.029031,59,26.914044
363.708728,43,27.109917
400.648555,44,27.260199
384.86756,42,27.412218
466.077606,55,27.561756
488.004373,54,27.749269
391.740748,46,27.932765
398.388792,44,28.089825
372.162884,41,28.241071
447.536025,52,28.386877
402.780511,47,28.567361
374.854616,42,28.726946
317.75843,35,28.869585
358.026365,41,28.993594
284.578977,32,29.130702
225.022071,24,29.238745
431.478479,51,29.331848
370.029357,44,29.505775
437.401331,49,29.658633
402.966004,47,29.8254
443.852844,49,29.989874
432.125234,48,30.156525
374.449697,42,30.319782
419.694099,49,30.467739
232.749213,26,30.630619
430.013771,49,30.729066
469.682499,53,30.899703
406.353093,47,31.08396
381.019851,41,31.242465
280.185032,32,31.382031
418.445858,46,31.501155
375.948634,44,31.66225
302.285393,35,31.810855
437.159837,50,31.936079
388.623558,43,32.106036
347.76592,41,32.255297
451.504608,51,32.399182
432.91345,48,32.575388
336.396978,37,32.736607
362.689324,42,32.865859
444.76037,51,33.01356
437.984574,50,33.1901
357.457727,40,33.358709
489.226051,55,33.502986
267.407992,29,33.681354
261.793087,29,33.783461
462.770858,51,33.891036
333.435714,36,34.062972
282.301985,30,34.186539
429.821778,47,34.297061
414.6905,48,34.45811
437.342826,49,34.627476
406.577734,45,34.79542
390.837275,44,34.949492
471.126504,52,35.106397
381.631448,42,35.28249
384.875702,43,35.427625
526.981252,58,35.582458
389.99373,44,35.776965
387.154362,44,35.929115
426.755488,48,36.083945
327.595608,36,36.252777
223.918452,25,36.373247
329.367232,37,36.463507
423.566139,46,36.595633
459.609981,51,36.756208
453.904448,50,36.930271
242.411913,27,37.097123
424.771319,49,37.199498
219.567572,24,37.359477
427.641192,49,37.452948
436.257299,49,37.627728
410.867061,45,37.793733
375.118754,43,37.949184
291.074748,32,38.093183
423.628518,49,38.210263
343.53283,41,38.378021
408.251483,48,38.52076
238.718596,26,38.679037
450.245146,52,38.778579
380.3745,42,38.953802
399.476736,44,39.0995
347.894429,41,39.249841
490.258793,54,39.398723
430.083031,48,39.583457
438.624965,49,39.749417
299.978155,34,39.911861
423.213583,48,40.034724
309.652454,35,40.195779
426.468338,50,40.324158
318.524323,38,40.492109
448.83645,49,40.632238
303.391533,34,40.794676
428.059774,49,40.918383
384.897159,42,41.086645
420.446641,47,41.233181
472.084685,54,41.396501
499.813136,55,41.584215
390.673238,44,41.770638
370.618863,41,41.92236
368.074565,40,42.0634
478.149407,57,42.208112
406.497875,46,42.403437
329.624229,37,42.559695
447.563707,50,42.691821
479.556242,52,42.864913
398.550725,45,43.046403
452.530476,50,43.205563
432.024889,48,43.378722
370.225976,45,43.54452
362.277901,40,43.701675
350.185888,39,43.84117
300.98636,33,43.976212
433.086456,49,44.095704
436.78721,48,44.267251
456.6352,51,44.434899
369.586276,39,44.606531
497.800952,55,44.749296
510.275634,59,44.939919
377.611373,44,45.140136
420.0754,50,45.295432
402.289057,44,45.466802
356.314353,40,45.618307
502.890336,55,45.762776
214.22468,26,45.941448
447.362324,49,46.0414
248.402005,26,46.204271
352.989201,41,46.301036
454.623867,51,46.446553
351.025478,40,46.624357
369.319873,42,46.764408
417.402769,46,46.980974
382.667895,43,47.141986
497.615235,57,47.297603
480.026032,55,47.497989
356.389863,39,47.683677
325.863378,36,47.821784
334.128228,40,47.949495
494.887719,55,48.09721
443.295891,52,48.287546
297.021029,33,48.461813
405.733464,44,48.582111
407.750154,47,48.73534
401.844724,44,48.897175
393.68009,45,49.053912
426.53218,48,49.212153
388.549567,45,49.376781
493.219217,55,49.53518
293.284244,32,49.721815
463.260393,53,49.84053
313.24659,34,50.015668
415.261201,46,50.140119
270.445202,30,50.293761
412.566477,46,50.403966
354.865072,38,50.56027
357.204868,40,50.693634
377.318675,42,50.833905
482.28524,54,50.983855
540.554376,59,51.17323
361.099066,40,51.371195
435.63832,47,51.512023
468.823029,53,51.675766
240.231449,26,51.850746
490.293917,56,51.951913
417.521422,46,52.141087
188.399564,20,52.290774
487.766144,53,52.372949
298.687033,33,52.547837
438.975979,48,52.673288
429.339287,49,52.839174
289.753349,31,53.001475
355.284759,38,53.113202
440.533336,49,53.249272
483.704437,55,53.420502
340.348128,38,53.605949
357.472128,39,53.737733
416.909502,46,53.874492
457.780845,51,54.035732
305.000172,34,54.207285
316.816329,33,54.325847
365.188722,37,54.44101
338.669622,36,54.570367
367.906557,39,54.696484
340.781669,35,54.82924
415.788986,45,54.956423
527.12079,56,55.119264
508.044031,54,55.311793
314.800256,32,55.491774
435.492214,46,55.611877
522.510157,57,55.775597
301.254451,31,55.965379
507.442371,57,56.082717
459.328652,48,56.277825
278.563917,28,56.437353
427.475837,45,56.542443
367.231388,39,56.694979
445.702358,49,56.836528
503.722858,55,57.007747
251.037219,25,57.188365
362.439848,37,57.279479
502.560603,54,57.415571
261.534691,26,57.592486
406.05039,43,57.689777
484.383537,51,57.841074
328.433557,34,58.012691
489.514597,52,58.137755
276.014912,29,58.308573
394.423785,41,58.413688
223.839089,22,58.550612
163.401407,17,58.628293
339.664829,35,58.694174
330.379195,35,58.818069
306.858607,31,58.938118
353.044656,37,59.049748
414.302681,44,59.179639
417.07994,45,59.333459
427.769511,45,59.49095
316.263267,32,59.640694
362.894074,38,59.754411
468.161257,49,59.8913
455.988633,48,60.063099
345.831493,35,60.225556
407.851739,43,60.350026
479.294823,51,60.503776
442.850849,47,60.678743
479.191086,51,60.843659
471.124723,50,61.020571
423.450026,44,61.194468
465.854146,50,61.350276
354.177076,37,61.519195
516.082583,58,61.659126
337.088796,36,61.85238
525.228207,56,61.985037
505.160915,54,62.177933
147.521779,15,62.349705
341.134859,34,62.40873
422.093143,46,62.531948
467.338909,50,62.692805
424.168177,46,62.864923
351.924975,38,63.022064
205.100566,20,63.147865
337.526619,35,63.223676
518.499108,54,63.353555
503.505908,53,63.540529
448.079002,49,63.721434
251.298055,25,63.884053
188.956421,19,63.968316
396.600252,43,64.045452
363.207122,37,64.191477
414.443758,45,64.32454
366.759159,40,64.477697
464.999469,49,64.623769
453.563502,47,64.7945
501.841122,55,64.959473
535.277529,57,65.152734
470.871987,50,65.34619
449.824918,49,65.5192
504.306,53,65.692609
487.741146,51,65.875119
444.084014,48,66.054864
531.023886,60,66.232076
292.757968,29,66.434319
387.871011,40,66.539146
413.439058,43,66.680204
458.604603,48,66.832554
418.112039,46,66.9988
326.263203,33,67.160612
233.775927,23,67.270871
275.190696,28,67.358118
419.306323,44,67.465453
432.654721,44,67.623459
431.295729,45,67.776937
463.986781,48,67.933791
425.980713,44,68.099557
322.804073,33,68.248737
469.126771,48,68.37125
515.172364,57,68.541359
472.880627,52,68.735892
443.330712,48,68.915247
474.411725,52,69.084552
422.244679,44,69.378813
507.519667,59,69.623387
343.65503,39,69.832919
452.992984,54,69.973238
409.773879,48,70.158367
438.16771,50,70.326049
425.746129,50,70.500738
376.635386,43,70.674875
391.126764,50,70.827996
406.02084,51,71.003405
378.413513,49,71.178399
327.53545,38,71.347486
361.104564,43,71.481231
74.089318,7,71.615187
259.154895,27,71.650134
365.991944,46,71.750465
423.861784,55,71.9141
163.912729,16,72.090239
289.195827,32,72.152823
420.747278,53,72.272852
326.497847,37,72.455268
434.361007,55,72.592645
296.358843,33,72.774343
292.467197,32,72.890738
362.957993,44,73.007638
406.770495,50,73.167162
368.395526,47,73.339564
379.143815,47,73.502565
279.337915,29,73.664116
377.135834,48,73.77177
308.330869,35,73.934559
303.743656,34,74.058144
337.671828,38,74.178635
286.611832,34,74.310305
419.384928,51,74.435197
272.217884,32,74.604141
402.331375,52,74.722967
346.96448,44,74.901308
346.976118,38,75.052478
323.35659,36,75.184555
272.407438,32,75.308758
427.594486,53,75.428026
470.281694,52,75.612573
423.846257,52,75.792631
300.037099,35,75.967398
404.745132,52,76.094917
419.479962,53,76.27609
321.8407,38,76.455954
330.099403,38,76.588815
295.876372,33,76.723008
384.690842,48,76.84348
207.180719,22,77.001095
379.810337,47,77.087915
458.986842,58,77.256371
331.951428,38,77.450628
421.069015,51,77.587621
328.847457,41,77.759979
299.502811,34,77.902052
397.910947,50,78.027135
381.164748,47,78.200386
387.396345,47,78.362808
390.76734,48,78.528273
412.70963,55,78.698063
386.894854,48,78.885056
361.621503,41,79.0494
434.772775,56,79.202695
293.019016,31,79.387905
326.921905,39,79.498116
373.598277,45,79.640983
394.17276,50,79.799058
231.446169,25,79.965411
312.215141,36,80.059684
436.34911,56,80.195063
421.701229,52,80.389204
337.10723,41,80.56588
416.960871,50,80.710943
349.577879,43,80.883791
397.0897,49,81.037964
417.231201,52,81.208315
320.041418,35,81.383376
394.415611,49,81.512166
354.430136,42,81.67847
411.294165,52,81.828596
390.308183,47,82.007133
425.521717,51,82.173092
400.064433,47,82.348127
360.617896,42,82.511031
412.878992,44,82.66369
342.661908,38,82.814729
398.945871,41,82.949453
377.767349,41,83.092392
417.865563,42,83.237144
472.001735,53,83.387938
323.784662,32,83.564241
9.899262,1,83.663598
455.500503,55,83.690274
383.224755,41,83.875041
376.033823,38,84.018328
465.214592,50,84.15574
388.329597,38,84.325866
453.672819,48,84.462974
458.330067,50,84.630721
150.651963,15,84.790701
396.218872,41,84.852564
412.429168,47,84.998896
492.914829,58,85.167814
448.720196,51,85.366439
395.019818,43,85.542771
336.073072,34,85.691438
421.910708,48,85.815677
487.025917,54,85.985358
408.305517,43,86.169267
324.863317,32,86.316849
331.781787,34,86.429593
312.565479,31,86.547758
399.649948,46,86.660462
451.279257,49,86.821924
424.731493,45,86.992617
413.893692,44,87.1478
387.466849,39,87.299667
471.634004,53,87.442516
253.087609,25,87.615824
405.984045,44,87.712472
433.016806,47,87.867481
450.479201,56,88.033564
423.029951,46,88.22463
470.901105,55,88.388507
443.515675,47,88.578294
417.508533,42,88.743148
295.101703,30,88.885597
463.658167,50,88.997895
207.797177,20,89.160983
232.741056,24,89.233108
478.321756,55,89.329729
438.637472,50,89.520716
445.347258,49,89.694067
419.021287,44,89.862014
438.776756,48,90.017557
411.905961,45,90.18388
509.110518,52,90.345183
416.495478,44,90.522749
133.281484,13,90.663828
467.606112,51,90.72282
313.407771,33,90.894788
476.512782,53,91.017018
218.572685,22,91.194965
456.171503,49,91.283206
408.710508,45,91.451108
386.732555,41,91.607456
196.369254,19,91.745394
376.819785,39,91.821139
402.746909,41,91.956847
345.973289,36,92.099186
410.242101,43,92.227433
368.444984,38,92.374798
371.256688,36,92.507131
364.745315,39,92.634026
344.348081,35,92.770001
390.465025,40,92.893882
288.341914,28,93.029315
398.026964,41,93.132153
405.753756,47,93.278801
503.888744,51,93.442469
452.462389,47,93.620098
508.666821,59,93.786495
377.171113,38,93.985493
396.360584,39,94.118114
442.221041,46,94.255585
489.136832,57,94.419506
480.496561,55,94.618501
459.879982,50,94.810829
464.007874,51,94.984521
440.528154,47,95.162759
330.160121,34,95.320693
438.647565,49,95.444774
417.523257,46,95.615247
396.345793,44,95.774187
413.56094,42,95.926591
427.291381,43,96.073864
466.948851,54,96.227062
466.873999,51,96.422005
447.875448,51,96.601939
285.038168,28,96.769865
495.419483,57,96.87942
361.674928,37,97.071123
413.186965,46,97.206866
395.404467,44,97.367172
427.989725,48,97.521988
467.983728,48,97.692868
496.132962,51,97.861364
418.430533,51,98.040277
475.392216,52,98.216766
354.145427,36,98.392114
406.147939,47,98.52179
360.360561,37,98.683521
159.093173,16,98.803941
435.751682,44,98.871562
439.169068,45,99.024535
416.639683,44,99.181665
426.146664,43,99.35889
417.777392,46,99.508574
276.563677,27,99.661402
448.450673,52,99.7669
406.513644,44,99.945452
377.05276,37,100.096149
384.648041,41,100.225156
385.473166,39,100.369014
458.380332,47,100.506648
409.041056,44,100.674384
363.014302,38,100.82529
480.988814,56,100.964957
478.619017,53,101.158201
398.087949,43,101.337473
193.846401,19,101.479331
419.681904,49,101.556399
520.363525,55,101.729868
273.794374,27,101.910206
434.438499,44,102.012751
472.055899,55,102.169581
342.327566,36,102.362297
439.200583,48,102.492942
383.903738,40,102.657468
454.657184,46,102.799793
473.153906,49,102.961556
356.935517,37,103.129366
299.381488,30,103.260904
244.650777,24,103.364301
419.195479,51,103.459084
433.595829,48,103.639267
438.681857,45,103.811244
409.103334,44,103.966752
393.154599,40,104.118239
421.229057,50,104.261369
370.880931,39,104.430626
453.024045,51,104.572362
285.424123,28,104.740122
332.72196,34,104.840513
429.699179,47,104.964226
553.271477,58,105.133457
459.575852,55,105.333849
469.300079,53,105.523009
411.901288,44,105.704981
404.929699,41,105.857199
432.087222,44,106.000204
404.588491,40,106.151982
495.973787,57,106.297134
188.561336,18,106.481946
387.762552,41,106.554062
463.549066,50,106.701796
471.931185,49,106.940219
430.240518,48,107.112655
441.520539,54,107.282989
455.065128,54,107.470918
308.262773,30,107.650019
498.468839,51,107.764459
443.948045,49,107.940418
304.663868,31,108.106035
318.227484,31,108.213701
482.134345,55,108.333181
295.445321,30,108.514655
324.927552,34,108.621506
440.83609,44,108.744439
456.051374,50,108.900308
443.107359,50,109.074387
355.479874,37,109.247139
123.589499,12,109.367652
224.565839,22,109.414258
317.311092,32,109.495666
391.70392,44,109.61112
383.455679,42,109.766202
356.434704,35,109.910094
428.986456,49,110.036372
412.324582,41,110.205471
368.244225,38,110.346095
459.95165,54,110.484206
419.891818,47,110.669776
374.807504,37,110.831871
471.231136,57,110.966919
455.704515,55,111.165032
337.25376,36,111.347341
343.410707,34,111.4725
470.059929,54,111.598834
338.483611,36,111.779793
320.416445,32,111.904921
470.354829,54,112.02535
327.823984,36,112.207136
441.06012,48,112.338838
370.953057,40,112.503635
362.806011,38,112.643556
348.148,37,112.779723
426.356378,49,112.916041
404.262804,45,113.083881
223.030429,22,113.23334
375.255829,41,113.318261
360.63661,36,113.458264
462.063071,52,113.590384
382.687605,40,113.767253
419.296353,47,113.909314
463.206091,54,114.076484
477.108165,55,114.264102
40.07668,4,114.433859
482.913418,53,114.468091
415.81439,47,114.651078
455.296818,47,114.813504
433.56303,49,114.979906
217.552249,21,115.138346
412.668137,45,115.226961
468.285352,49,115.384371
349.529849,34,115.551024
284.026798,28,115.669235
464.556749,48,115.774995
336.384474,34,115.937615
416.636617,45,116.06024
216.259945,21,116.206632
405.632656,43,116.290729
404.475665,44,116.44027
421.535647,46,116.59435
380.805095,40,116.753078
321.634644,34,116.891494
379.688503,38,117.012098
436.210235,49,117.148603
513.736109,54,117.322567
434.577195,51,117.509654
178.91826,17,117.673001
313.527513,29,117.739297
494.849327,58,117.850269
373.380649,37,118.043948
451.283191,51,118.17938
506.736883,52,118.361507
466.688769,53,118.542859
343.732808,34,118.724545
405.857859,43,118.847543
234.205237,23,118.989166
144.975617,14,119.067457
461.068905,53,119.131696
338.106725,33,119.307161
415.365439,45,119.428894
409.406338,46,119.584344
308.952625,31,119.738998
262.184795,25,119.847035
444.760856,53,119.944193
425.818558,49,120.128331
305.510641,30,120.289815
450.968458,51,120.403136
371.541201,38,120.577299
457.766813,50,120.714851
444.857861,51,120.889143
371.741431,38,121.060308
453.539443,52,121.199158
405.961708,40,121.377457
315.692736,31,121.514832
468.478625,52,121.63251
334.410913,34,121.811665
406.581055,42,121.933561
199.499811,19,122.071237
229.985667,22,122.138154
420.70455,47,122.224765
456.091437,52,122.392558
424.163965,47,122.57178
363.247979,36,122.73056
433.63715,51,122.862101
413.715396,44,123.03848
421.918845,47,123.192796
497.384763,51,123.357314
418.556026,46,123.533707
431.630129,47,123.694575
511.841285,55,123.860262
499.061523,54,124.051876
546.572069,57,124.239336
481.261695,55,124.434759
425.896985,48,124.623901
371.830296,38,124.787793
398.501007,44,124.923097
482.385955,56,125.080142
476.631922,50,125.272115
389.138678,40,125.442657
520.618202,54,125.58644
287.755112,28,125.764872
389.566838,43,125.869114
460.118097,52,126.020524
506.822576,59,126.204372
489.205221,52,126.420805
458.781266,49,126.600513
412.879623,46,126.768492
369.954662,39,126.926291
346.415412,35,127.063056
500.185779,57,127.200243
457.585519,47,127.402144
325.761503,32,127.559142
251.102977,24,127.671008
405.268868,43,127.762806
448.228114,49,127.917744
273.733505,27,128.078976
366.718246,37,128.179265
297.910756,29,128.304216
461.577559,54,128.416885
414.738108,44,128.60696
337.678045,35,128.756956
375.744037,37,128.880736
429.855081,44,129.013793
487.111001,56,129.170398
491.761385,58,129.363403
340.208121,33,129.553838
425.219812,46,129.671449
436.537339,47,129.829514
441.264762,49,129.993921
347.923947,35,130.156431
434.985639,44,130.283888
408.008852,41,130.435001
454.082281,50,130.580122
365.620566,37,130.748995
450.942911,51,130.884415
394.551283,42,131.056926
383.953234,40,131.201957
294.929969,29,131.337185
452.897655,47,131.446605
438.706591,50,131.609942
457.193135,47,131.781198
451.462067,51,131.947005
40.171994,4,132.1038
177.336902,17,132.123819
424.538784,47,132.196128
320.234803,32,132.352198
393.154433,42,132.467691
450.545194,46,132.616197
387.174818,39,132.775412
403.85171,43,132.913532
358.394373,36,133.059926
388.684318,41,133.188157
428.471559,47,133.339925
485.458104,56,133.507226
459.327522,53,133.703181
415.569054,44,133.886517
353.082667,35,134.036873
462.015189,52,134.163649
535.899536,56,134.346151
438.149217,48,134.537377
442.023039,50,134.705574
414.821763,44,134.876456
474.47022,52,135.031345
268.369333,26,135.201858
491.28234,57,135.304244
451.30031,51,135.500449
344.506922,35,135.671352
396.798509,41,135.796751
303.240402,29,135.934477
404.311045,43,136.041775
437.282452,46,136.190397
457.001361,49,136.35099
402.726282,41,136.519067
499.871316,56,136.665353
461.952323,50,136.859222
369.522068,37,137.029531
216.690278,22,137.156126
91.404083,9,137.228275
428.546638,46,137.2738
463.7287,48,137.435896
473.563877,52,137.606061
461.599001,52,137.787287
411.886003,45,137.965084
478.745078,49,138.123574
401.750493,41,138.28953
477.481929,54,138.439418
348.673831,36,138.623748
259.361068,26,138.750998
483.745457,58,138.854069
375.450056,38,139.048495
266.22012,27,139.177018
382.423513,39,139.277279
413.082081,44,139.416116
467.570555,52,139.571832
450.786574,49,139.750386
455.53761,49,139.922237
435.662737,44,140.092634
417.826993,47,140.24643
557.94566,58,140.413367
425.720743,44,140.60937
369.892542,37,140.760998
480.232331,49,140.896576
365.913704,36,141.060861
368.316092,38,141.186933
439.300697,46,141.322277
470.131525,48,141.485003
438.351869,46,141.654643
463.941315,53,141.817831
494.656009,56,142.00588
451.264812,48,142.19887
294.775691,30,142.360872
457.453904,48,142.474184
510.534555,53,142.644565
393.357033,40,142.822813
450.275515,50,142.965924
348.044906,35,143.133954
492.679553,57,143.265317
472.966645,53,143.459024
355.354797,35,143.637288
408.266498,43,143.760721
445.517027,53,143.915024
392.81669,40,144.093178
371.955525,38,144.231601
376.629134,39,144.364543
441.146944,48,144.504738
457.402727,46,144.670547
452.254889,51,144.831301
464.899734,54,145.007586
446.323731,48,145.191954
466.373564,48,145.361421
373.748987,38,145.524511
340.269371,35,145.655709
438.708709,46,145.782657
328.341279,33,145.937751
210.569265,20,146.047353
443.912611,46,146.127637
491.728951,51,146.289329
439.60735,49,146.466877
376.393763,38,146.631797
527.349971,55,146.769897
301.869079,32,146.953847
394.969598,40,147.068622
419.484992,44,147.209091
347.036972,35,147.358693
390.679391,41,147.481805
404.017021,48,147.627183
313.28647,31,147.78787
389.60938,46,147.900465
426.32296,44,148.059089
406.498714,44,148.212482
366.071875,39,148.363333
376.841295,39,148.500401
433.110338,44,148.636763
438.765297,46,148.790063
487.152988,57,148.953833
380.021368,38,149.151278
476.138115,56,149.2896
522.653989,53,149.481188
458.848672,54,149.662642
466.68596,53,149.848732
516.489714,53,150.032817
395.030836,42,150.210692
362.325391,38,150.356121
371.327025,38,150.48798
417.393566,45,150.622637
488.645364,51,150.782618
337.657078,33,150.951813
410.298703,41,151.070988
474.745148,53,151.215735
453.694597,50,151.401643
432.55935,44,151.572359
463.072586,52,151.727725
384.206902,42,151.904542
434.301443,48,152.051641
269.435329,26,152.209698
485.414971,55,152.310648
422.159105,46,152.495962
287.966045,29,152.648592
440.310504,48,152.757689
309.728665,31,152.917902
394.577645,40,153.027681
489.860006,56,153.172138
321.711237,31,153.356019
439.634417,50,153.471959
448.243394,48,153.644081
445.088142,45,153.809382
411.564804,45,153.964351
461.832765,49,154.123593
397.938643,44,154.29009
332.390606,33,154.437865
398.475163,40,154.556098
483.017621,54,154.69943
410.640504,41,154.881093
438.825565,49,155.024487
418.484139,45,155.193584
351.720803,36,155.345226
388.130332,40,155.471747
337.358194,33,155.607776
431.060563,48,155.729348
424.294139,44,155.894232
318.915189,33,156.042796
451.383029,51,156.162822
310.346851,31,156.34126
438.701878,47,156.453573
479.872497,53,156.619743
457.81344,49,156.80052
469.636265,53,156.971743
332.167486,33,157.146032
451.245229,49,157.267442
463.202248,49,157.438889
495.691305,50,157.608938
429.693187,47,157.78126
228.629305,22,157.933584
507.80782,57,158.023318
434.428263,44,158.216342
456.71498,47,158.370788
491.306687,50,158.534494
429.560882,45,158.706208
436.305832,47,158.864289
381.715452,39,159.021949
402.197716,41,159.15933
421.933114,45,159.307582
424.712903,44,159.461915
484.113385,55,159.615506
458.733747,51,159.799118
457.269744,52,159.975008
438.128584,49,160.151122
390.002094,40,160.313399
444.054465,47,160.453091
413.140585,42,160.61316
420.012035,43,160.759599
460.504173,47,160.907017
447.191145,45,161.067232
473.117974,48,161.21965
468.33287,50,161.383801
393.890062,40,161.550003
392.23082,41,161.687171
399.966579,42,161.828848
334.844535,34,161.968841
468.169689,48,162.090463
481.81961,55,162.254997
432.963797,45,162.437023
467.826056,51,162.592903
463.962088,48,162.764104
440.151341,47,162.927251
466.015215,52,163.089571
450.726463,50,163.265847
496.666951,51,163.438515
430.7522,44,163.607708
534.149315,56,163.761737
492.110757,55,163.952602
461.515823,53,164.139865
484.478151,57,164.32035
376.573955,38,164.507791
416.039279,45,164.639606
330.468984,34,164.787332
459.95795,49,164.909261
424.918742,51,165.077431
285.549375,28,165.24266
458.093391,53,165.348017
466.844652,49,165.528832
402.894874,42,165.692012
445.442591,49,165.838687
428.774573,43,166.005779
464.264031,49,166.153625
339.808397,34,166.316025
298.324603,29,166.431174
454.145513,53,166.537925
257.863973,26,166.709353
507.333815,54,166.818471
289.352911,31,167.065558
385.989184,39,167.173274
298.342327,31,167.306325
210.963429,20,167.407748
391.453809,42,167.485319
294.130614,28,167.637507
405.73575,47,167.740826
417.751449,44,167.903388
335.291376,33,168.051347
465.924511,48,168.168367
456.473298,47,168.332258
322.689329,32,168.4898
503.976438,52,168.605535
502.283445,53,168.782667
502.751337,56,168.964818
388.026172,40,169.151011
471.768735,49,169.29096
453.109466,49,169.463955
343.535691,35,169.62348
511.512568,56,169.751712
357.63866,36,169.935027
502.857556,56,170.064519
442.298458,47,170.251464
529.739371,58,170.413535
464.448157,49,170.607064
496.320891,53,170.777426
534.634117,55,170.956887
475.504392,53,171.14365
407.222209,42,171.317768
371.625256,37,171.458324
321.478227,33,171.583714
493.91302,53,171.701532
365.170847,37,171.876727
371.09975,39,172.002161
400.560826,41,172.136619
436.596404,46,172.277138
457.694986,46,172.433441
290.743377,28,172.582502
439.229394,45,172.684597
441.276325,45,172.838731
422.893133,44,172.990025
386.123693,39,173.136992
287.89581,28,173.267266
377.825886,44,173.36831
419.448429,44,173.518183
363.511691,36,173.664752
431.697259,43,173.790204
535.509382,56,173.940354
207.634631,20,174.118214
351.135381,40,174.194579
428.854077,43,174.332386
393.363014,42,174.479158
510.007894,55,174.626714
353.548947,35,174.805196
311.661167,31,174.924918
482.13026,49,175.035345
512.380705,54,175.20364
436.882709,46,175.385808
459.978615,49,175.542885
365.174278,38,175.704143
363.75429,37,175.833283
269.167641,26,175.956927
