#{"t_start": 1642022518.5597165, "env_id": "happinize-v1"}
r,l,t
376.349511,45,68.099458
328.919335,42,68.262229
273.465473,34,68.413174
297.756775,36,68.537811
485.505395,58,68.71611
361.049239,42,68.916756
341.089172,41,69.066179
416.153135,53,69.218271
326.407346,40,69.404188
335.238829,41,69.547847
206.322263,25,69.687627
367.897345,45,69.785887
360.952022,45,69.948234
393.58053,52,70.115822
285.006341,35,70.29579
268.609952,32,70.419267
168.828553,20,70.527936
346.063004,43,70.626275
366.15526,46,70.80993
386.894694,48,70.973584
345.601289,45,71.150226
319.51801,42,71.307077
385.368265,50,71.457549
450.640769,58,71.638673
403.879469,51,71.841962
394.587569,50,72.022475
347.889658,45,72.199718
401.484986,51,72.361197
201.005596,25,72.535582
359.020721,47,72.633626
414.33802,51,72.850926
376.382761,50,73.032896
257.285287,31,73.205591
